price_record_id,product_id,category,scrape_date,day_index,price_inr,discount_pct,seller_id,availability,z_score,z_flag,iqr_flag,anomaly_label,split
PHR-0023460,PRC-00952,food,2024-10-10,9,245.77,0.0,SEL-7124,1,1.004,0,0,0,train
PHR-0023461,PRC-00952,food,2024-10-11,10,242.76,0.0,SEL-1568,1,-0.106,0,0,0,train
PHR-0023462,PRC-00952,food,2024-10-12,11,239.94,0.0,SEL-7124,1,-1.146,0,0,0,train
PHR-0023463,PRC-00952,food,2024-10-13,12,239.46,0.0,SEL-1568,1,-1.3231,0,0,0,train
PHR-0023464,PRC-00952,food,2024-10-14,13,246.25,0.0,SEL-7124,1,1.1811,0,0,0,train
PHR-0023465,PRC-00952,food,2024-10-15,14,245.35,0.0,SEL-1568,1,0.8491,0,0,0,train
PHR-0023466,PRC-00952,food,2024-10-16,15,242.89,0.0,SEL-7124,1,-0.0581,0,0,0,train
PHR-0023467,PRC-00952,food,2024-10-17,16,239.84,0.0,SEL-1568,1,-1.1829,0,0,0,train
PHR-0023468,PRC-00952,food,2024-10-18,17,246.04,0.0,SEL-7124,1,1.1036,0,0,0,train
PHR-0023469,PRC-00952,food,2024-10-19,18,242.01,0.0,SEL-1568,1,-0.3826,0,0,0,train
PHR-0023470,PRC-00952,food,2024-10-20,19,246.07,0.0,SEL-7124,1,1.1147,0,0,0,train
PHR-0023471,PRC-00952,food,2024-10-21,20,245.32,0.0,SEL-1568,1,0.8381,0,0,0,train
PHR-0023472,PRC-00952,food,2024-10-22,21,247.57,0.0,SEL-7124,1,1.6679,0,0,0,train
PHR-0023473,PRC-00952,food,2024-10-23,22,239.17,0.0,SEL-1568,0,-1.43,0,0,0,train
PHR-0023474,PRC-00952,food,2024-10-24,23,244.78,0.0,SEL-7124,1,0.6389,0,0,0,train
PHR-0023475,PRC-00952,food,2024-10-25,24,246.23,0.0,SEL-1568,1,1.1737,0,0,0,train
PHR-0023476,PRC-00952,food,2024-10-26,25,241.35,0.0,SEL-7124,1,-0.626,0,0,0,train
PHR-0023477,PRC-00952,food,2024-10-27,26,245.69,0.0,SEL-1568,1,0.9745,0,0,0,train
PHR-0023478,PRC-00952,food,2024-10-28,27,241.41,0.0,SEL-7124,1,-0.6039,0,0,0,train
PHR-0023479,PRC-00952,food,2024-10-29,28,244.69,0.0,SEL-1568,1,0.6057,0,0,0,train
PHR-0023480,PRC-00953,food,2024-10-01,0,435.91,0.0,SEL-7013,1,-0.475,0,0,0,train
PHR-0023481,PRC-00953,food,2024-10-02,1,442.11,0.0,SEL-6341,1,0.7782,0,0,0,train
PHR-0023482,PRC-00953,food,2024-10-03,2,434.07,0.0,SEL-8362,1,-0.8469,0,0,0,train
PHR-0023483,PRC-00953,food,2024-10-04,3,447.48,0.0,SEL-7013,1,1.8637,0,0,0,train
PHR-0023484,PRC-00953,food,2024-10-05,4,436.19,0.0,SEL-6341,1,-0.4184,0,0,0,train
PHR-0023485,PRC-00953,food,2024-10-06,5,448.1,0.0,SEL-8362,1,1.989,0,0,0,train
PHR-0023486,PRC-00953,food,2024-10-07,6,438.59,0.0,SEL-7013,1,0.0667,0,0,0,train
PHR-0023487,PRC-00953,food,2024-10-08,7,444.03,0.0,SEL-6341,1,1.1663,0,0,0,train
PHR-0023488,PRC-00953,food,2024-10-09,8,443.08,0.0,SEL-8362,1,0.9743,0,0,0,train
PHR-0023489,PRC-00953,food,2024-10-10,9,2980.3,0.0,SEL-7013,1,513.835,1,1,1,train
PHR-0023490,PRC-00953,food,2024-10-11,10,435.18,0.0,SEL-6341,1,-0.6226,0,0,0,train
PHR-0023491,PRC-00953,food,2024-10-12,11,446.71,0.0,SEL-8362,1,1.708,0,0,0,train
PHR-0023492,PRC-00953,food,2024-10-13,12,446.74,0.0,SEL-7013,1,1.7141,0,0,0,train
PHR-0023493,PRC-00953,food,2024-10-14,13,437.47,0.0,SEL-6341,1,-0.1597,0,0,0,train
PHR-0023494,PRC-00953,food,2024-10-15,14,2732.46,0.0,SEL-8362,1,463.7379,1,1,1,train
PHR-0023495,PRC-00953,food,2024-10-16,15,436.4,0.0,SEL-7013,1,-0.376,0,0,0,train
PHR-0023496,PRC-00953,food,2024-10-17,16,432.68,0.0,SEL-6341,1,-1.1279,0,0,0,train
PHR-0023497,PRC-00953,food,2024-10-18,17,442.4,0.0,SEL-8362,1,0.8368,0,0,0,train
PHR-0023498,PRC-00953,food,2024-10-19,18,16.29,0.0,SEL-7013,1,-85.2949,1,1,1,train
PHR-0023499,PRC-00953,food,2024-10-20,19,439.97,0.0,SEL-6341,1,0.3457,0,0,0,train
PHR-0023500,PRC-00953,food,2024-10-21,20,431.53,0.0,SEL-8362,1,-1.3604,0,0,0,train
PHR-0023501,PRC-00953,food,2024-10-22,21,15.95,0.0,SEL-7013,1,-85.3636,1,1,1,train
PHR-0023502,PRC-00953,food,2024-10-23,22,433.74,0.0,SEL-6341,0,-0.9136,0,0,0,train
PHR-0023503,PRC-00953,food,2024-10-24,23,431.34,0.0,SEL-8362,1,-1.3988,0,0,0,train
PHR-0023504,PRC-00953,food,2024-10-25,24,438.65,0.0,SEL-7013,1,0.0788,0,0,0,train
PHR-0023505,PRC-00953,food,2024-10-26,25,442.93,0.0,SEL-6341,1,0.944,0,0,0,train
PHR-0023506,PRC-00953,food,2024-10-27,26,435.36,0.0,SEL-8362,1,-0.5862,0,0,0,train
PHR-0023507,PRC-00953,food,2024-10-28,27,434.1,0.0,SEL-7013,1,-0.8409,0,0,0,train
PHR-0023508,PRC-00953,food,2024-10-29,28,441.93,0.0,SEL-6341,1,0.7418,0,0,0,train
PHR-0023532,PRC-00955,food,2024-10-01,0,466.26,0.0,SEL-1944,1,1.1645,0,0,0,train
PHR-0023533,PRC-00955,food,2024-10-02,1,466.97,0.0,SEL-1921,1,1.2977,0,0,0,train
PHR-0023534,PRC-00955,food,2024-10-03,2,457.71,0.0,SEL-7733,1,-0.4393,0,0,0,train
PHR-0023535,PRC-00955,food,2024-10-04,3,454.28,0.0,SEL-1944,1,-1.0827,0,0,0,train
PHR-0023536,PRC-00955,food,2024-10-05,4,468.14,0.0,SEL-1921,1,1.5172,0,0,0,train
PHR-0023537,PRC-00955,food,2024-10-06,5,452.39,0.0,SEL-7733,1,-1.4373,0,0,0,train
PHR-0023538,PRC-00955,food,2024-10-07,6,460.53,0.0,SEL-1944,1,0.0897,0,0,0,train
PHR-0023539,PRC-00955,food,2024-10-08,7,462.52,0.0,SEL-1921,1,0.463,0,0,0,train
PHR-0023540,PRC-00955,food,2024-10-09,8,456.38,0.0,SEL-7733,1,-0.6888,0,0,0,train
PHR-0023541,PRC-00955,food,2024-10-10,9,454.96,0.0,SEL-1944,1,-0.9552,0,0,0,train
PHR-0023542,PRC-00955,food,2024-10-11,10,452.55,0.0,SEL-1921,1,-1.4072,0,0,0,train
PHR-0023543,PRC-00955,food,2024-10-12,11,450.58,0.0,SEL-7733,1,-1.7768,0,0,0,train
PHR-0023544,PRC-00955,food,2024-10-13,12,467.77,0.0,SEL-1944,1,1.4478,0,0,0,train
PHR-0023545,PRC-00955,food,2024-10-14,13,457.87,0.0,SEL-1921,1,-0.4093,0,0,0,train
PHR-0023546,PRC-00955,food,2024-10-15,14,455.16,0.0,SEL-7733,1,-0.9176,0,0,0,train
PHR-0023547,PRC-00955,food,2024-10-16,15,453.23,0.0,SEL-1944,1,-1.2797,0,0,0,train
PHR-0023548,PRC-00955,food,2024-10-17,16,454.09,0.0,SEL-1921,1,-1.1184,0,0,0,train
PHR-0023549,PRC-00955,food,2024-10-18,17,459.49,0.0,SEL-7733,1,-0.1054,0,0,0,train
PHR-0023550,PRC-00955,food,2024-10-19,18,454.32,0.0,SEL-1944,1,-1.0752,0,0,0,train
PHR-0023551,PRC-00955,food,2024-10-20,19,454.82,0.0,SEL-1921,1,-0.9814,0,0,0,train
PHR-0023552,PRC-00955,food,2024-10-21,20,467.95,0.0,SEL-7733,1,1.4816,0,0,0,train
PHR-0023553,PRC-00955,food,2024-10-22,21,460.71,0.0,SEL-1944,1,0.1234,0,0,0,train
PHR-0023554,PRC-00956,food,2024-10-01,0,381.02,0.0,SEL-7291,1,-0.2832,0,0,0,train
PHR-0023555,PRC-00956,food,2024-10-02,1,384.11,0.0,SEL-7830,1,0.4583,0,0,0,train
PHR-0023556,PRC-00956,food,2024-10-03,2,384.19,0.0,SEL-7291,1,0.4775,0,0,0,train
PHR-0023557,PRC-00956,food,2024-10-04,3,379.56,0.0,SEL-7830,1,-0.6336,0,0,0,train
PHR-0023558,PRC-00956,food,2024-10-05,4,383.77,0.0,SEL-7291,1,0.3767,0,0,0,train
PHR-0023559,PRC-00956,food,2024-10-06,5,379.32,0.0,SEL-7830,1,-0.6912,0,0,0,train
PHR-0023560,PRC-00956,food,2024-10-07,6,377.87,0.0,SEL-7291,1,-1.0392,0,0,0,train
PHR-0023561,PRC-00956,food,2024-10-08,7,387.82,0.0,SEL-7830,1,1.3487,0,0,0,train
PHR-0023562,PRC-00956,food,2024-10-09,8,388.81,0.0,SEL-7291,1,1.5863,0,0,0,train
PHR-0023563,PRC-00956,food,2024-10-10,9,387.9,0.0,SEL-7830,1,1.3679,0,0,0,train
PHR-0023564,PRC-00956,food,2024-10-11,10,385.07,0.0,SEL-7291,1,0.6887,0,0,0,train
PHR-0023565,PRC-00956,food,2024-10-12,11,376.74,0.0,SEL-7830,1,-1.3104,0,0,0,train
PHR-0023566,PRC-00956,food,2024-10-13,12,383.73,0.0,SEL-7291,1,0.3671,0,0,0,train
PHR-0023567,PRC-00956,food,2024-10-14,13,390.18,0.0,SEL-7830,1,1.915,0,0,0,train
PHR-0023568,PRC-00956,food,2024-10-15,14,389.49,0.0,SEL-7291,1,1.7495,0,0,0,train
PHR-0023569,PRC-00956,food,2024-10-16,15,387.96,0.0,SEL-7830,1,1.3823,0,0,0,train
PHR-0023570,PRC-00956,food,2024-10-17,16,386.24,0.0,SEL-7291,1,0.9695,0,0,0,train
PHR-0023571,PRC-00956,food,2024-10-18,17,383.34,0.0,SEL-7830,1,0.2735,0,0,0,train
PHR-0023572,PRC-00956,food,2024-10-19,18,382.32,0.0,SEL-7291,1,0.0288,0,0,0,train
PHR-0023573,PRC-00956,food,2024-10-20,19,384.66,0.0,SEL-7830,1,0.5903,0,0,0,train
PHR-0023574,PRC-00956,food,2024-10-21,20,382.85,0.0,SEL-7291,1,0.156,0,0,0,train
PHR-0023575,PRC-00956,food,2024-10-22,21,381.92,0.0,SEL-7830,1,-0.0672,0,0,0,train
PHR-0023576,PRC-00956,food,2024-10-23,22,384.76,0.0,SEL-7291,1,0.6143,0,0,0,train
PHR-0023577,PRC-00956,food,2024-10-24,23,389.65,0.0,SEL-7830,1,1.7879,0,0,0,train
PHR-0023578,PRC-00956,food,2024-10-25,24,378.95,0.0,SEL-7291,1,-0.78,0,0,0,train
PHR-0023579,PRC-00956,food,2024-10-26,25,377.67,0.0,SEL-7830,1,-1.0872,0,0,0,train
PHR-0023580,PRC-00956,food,2024-10-27,26,378.01,0.0,SEL-7291,0,-1.0056,0,0,0,train
PHR-0023581,PRC-00957,food,2024-10-01,0,305.65,0.0,SEL-2910,1,1.0312,0,0,0,train
PHR-0023582,PRC-00957,food,2024-10-02,1,303.34,0.0,SEL-3391,1,0.4317,0,0,0,train
PHR-0023583,PRC-00957,food,2024-10-03,2,305.12,0.0,SEL-2910,1,0.8936,0,0,0,train
PHR-0023584,PRC-00957,food,2024-10-04,3,304.06,0.0,SEL-3391,1,0.6185,0,0,0,train
PHR-0023585,PRC-00957,food,2024-10-05,4,299.82,0.0,SEL-2910,1,-0.4819,0,0,0,train
PHR-0023586,PRC-00957,food,2024-10-06,5,296.83,0.0,SEL-3391,1,-1.2579,0,0,0,train
PHR-0023587,PRC-00957,food,2024-10-07,6,305.99,0.0,SEL-2910,1,1.1194,0,0,0,train
PHR-0023588,PRC-00957,food,2024-10-08,7,306.68,0.0,SEL-3391,1,1.2985,0,0,0,train
PHR-0023589,PRC-00957,food,2024-10-09,8,295.5,0.0,SEL-2910,1,-1.6031,0,0,0,train
PHR-0023590,PRC-00957,food,2024-10-10,9,303.7,0.0,SEL-3391,1,0.5251,0,0,0,train
PHR-0023591,PRC-00957,food,2024-10-11,10,296.4,0.0,SEL-2910,1,-1.3695,0,0,0,train
PHR-0023592,PRC-00957,food,2024-10-12,11,303.75,0.0,SEL-3391,1,0.5381,0,0,0,train
PHR-0023593,PRC-00957,food,2024-10-13,12,297.79,0.0,SEL-2910,1,-1.0087,0,0,0,train
PHR-0023594,PRC-00957,food,2024-10-14,13,306.99,0.0,SEL-3391,1,1.379,0,0,0,train
PHR-0023595,PRC-00957,food,2024-10-15,14,304.17,0.0,SEL-2910,1,0.6471,0,0,0,train
PHR-0023596,PRC-00957,food,2024-10-16,15,303.68,0.0,SEL-3391,1,0.5199,0,0,0,train
PHR-0023597,PRC-00957,food,2024-10-17,16,297.85,0.0,SEL-2910,1,-0.9932,0,0,0,train
PHR-0023598,PRC-00957,food,2024-10-18,17,298.09,0.0,SEL-3391,1,-0.9309,0,0,0,train
PHR-0023599,PRC-00957,food,2024-10-19,18,301.91,0.0,SEL-2910,1,0.0605,0,0,0,train
PHR-0023600,PRC-00957,food,2024-10-20,19,297.15,0.0,SEL-3391,0,-1.1748,0,0,0,train
PHR-0023601,PRC-00957,food,2024-10-21,20,299.04,0.0,SEL-2910,1,-0.6843,0,0,0,train
PHR-0023602,PRC-00957,food,2024-10-22,21,306.25,0.0,SEL-3391,1,1.1869,0,0,0,train
PHR-0023603,PRC-00957,food,2024-10-23,22,300.69,0.0,SEL-2910,1,-0.2561,0,0,0,train
PHR-0023604,PRC-00957,food,2024-10-24,23,299.33,0.0,SEL-3391,1,-0.609,0,0,0,train
PHR-0023605,PRC-00957,food,2024-10-25,24,305.55,0.0,SEL-2910,1,1.0052,0,0,0,train
PHR-0023606,PRC-00957,food,2024-10-26,25,303.27,0.0,SEL-3391,1,0.4135,0,0,0,train
PHR-0023607,PRC-00957,food,2024-10-27,26,300.65,0.0,SEL-2910,1,-0.2665,0,0,0,train
PHR-0023608,PRC-00957,food,2024-10-28,27,304.5,0.0,SEL-3391,1,0.7327,0,0,0,train
PHR-0023656,PRC-00960,food,2024-10-01,0,372.89,0.0,SEL-7072,0,1.3775,0,0,0,train
PHR-0023657,PRC-00960,food,2024-10-02,1,368.22,0.0,SEL-1203,1,0.371,0,0,0,train
PHR-0023658,PRC-00960,food,2024-10-03,2,371.34,0.0,SEL-6549,1,1.0435,0,0,0,train
PHR-0023659,PRC-00960,food,2024-10-04,3,366.11,0.0,SEL-7072,1,-0.0838,0,0,0,train
PHR-0023660,PRC-00960,food,2024-10-05,4,365.66,0.0,SEL-1203,1,-0.1808,0,0,0,train
PHR-0023661,PRC-00960,food,2024-10-06,5,367.23,0.0,SEL-6549,1,0.1576,0,0,0,train
PHR-0023662,PRC-00960,food,2024-10-07,6,371.47,0.0,SEL-7072,1,1.0715,0,0,0,train
PHR-0023663,PRC-00960,food,2024-10-08,7,373.0,0.0,SEL-1203,1,1.4013,0,0,0,train
PHR-0023664,PRC-00960,food,2024-10-09,8,366.94,0.0,SEL-6549,1,0.0951,0,0,0,train
PHR-0023665,PRC-00960,food,2024-10-10,9,373.14,0.0,SEL-7072,1,1.4314,0,0,0,train
PHR-0023666,PRC-00960,food,2024-10-11,10,370.6,0.0,SEL-1203,1,0.8839,0,0,0,train
PHR-0023667,PRC-00960,food,2024-10-12,11,370.49,0.0,SEL-6549,1,0.8602,0,0,0,train
PHR-0023668,PRC-00960,food,2024-10-13,12,372.96,0.0,SEL-7072,1,1.3926,0,0,0,train
PHR-0023669,PRC-00960,food,2024-10-14,13,361.17,0.0,SEL-1203,1,-1.1486,0,0,0,train
PHR-0023670,PRC-00960,food,2024-10-15,14,359.83,0.0,SEL-6549,1,-1.4375,0,0,0,train
PHR-0023671,PRC-00960,food,2024-10-16,15,360.86,0.0,SEL-7072,1,-1.2155,0,0,0,train
PHR-0023672,PRC-00960,food,2024-10-17,16,367.41,0.0,SEL-1203,1,0.1964,0,0,0,train
PHR-0023673,PRC-00960,food,2024-10-18,17,371.7,0.0,SEL-6549,1,1.121,0,0,0,train
PHR-0023674,PRC-00960,food,2024-10-19,18,359.87,0.0,SEL-7072,1,-1.4288,0,0,0,train
PHR-0023675,PRC-00960,food,2024-10-20,19,366.57,0.0,SEL-1203,1,0.0153,0,0,0,train
PHR-0023676,PRC-00960,food,2024-10-21,20,368.29,0.0,SEL-6549,1,0.386,0,0,0,train
PHR-0023677,PRC-00960,food,2024-10-22,21,368.04,0.0,SEL-7072,1,0.3322,0,0,0,train
PHR-0023678,PRC-00960,food,2024-10-23,22,363.37,0.0,SEL-1203,1,-0.6744,0,0,0,train
PHR-0023679,PRC-00960,food,2024-10-24,23,362.65,0.0,SEL-6549,1,-0.8296,0,0,0,train
PHR-0023680,PRC-00961,food,2024-10-01,0,413.29,0.0,SEL-1815,1,1.6497,0,0,0,train
PHR-0023681,PRC-00961,food,2024-10-02,1,409.52,0.0,SEL-1815,1,0.815,0,0,0,train
PHR-0023682,PRC-00961,food,2024-10-03,2,412.95,0.0,SEL-1815,1,1.5744,0,0,0,train
PHR-0023683,PRC-00961,food,2024-10-04,3,402.57,0.0,SEL-1815,1,-0.7237,0,0,0,train
PHR-0023684,PRC-00961,food,2024-10-05,4,399.17,0.0,SEL-1815,1,-1.4765,0,0,0,train
PHR-0023685,PRC-00961,food,2024-10-06,5,409.21,0.0,SEL-1815,1,0.7464,0,0,0,train
PHR-0023686,PRC-00961,food,2024-10-07,6,409.06,0.0,SEL-1815,1,0.7131,0,0,0,train
PHR-0023687,PRC-00961,food,2024-10-08,7,411.22,0.0,SEL-1815,1,1.1914,0,0,0,train
PHR-0023688,PRC-00961,food,2024-10-09,8,397.23,0.0,SEL-1815,1,-1.906,0,0,0,train
PHR-0023689,PRC-00961,food,2024-10-10,9,406.63,0.0,SEL-1815,1,0.1751,0,0,0,train
PHR-0023690,PRC-00961,food,2024-10-11,10,399.42,0.0,SEL-1815,1,-1.4212,0,0,0,train
PHR-0023691,PRC-00961,food,2024-10-12,11,404.88,0.0,SEL-1815,1,-0.2123,0,0,0,train
PHR-0023692,PRC-00961,food,2024-10-13,12,413.31,0.0,SEL-1815,1,1.6541,0,0,0,train
PHR-0023693,PRC-00961,food,2024-10-14,13,409.2,0.0,SEL-1815,0,0.7441,0,0,0,train
PHR-0023694,PRC-00961,food,2024-10-15,14,401.4,0.0,SEL-1815,1,-0.9828,0,0,0,train
PHR-0023695,PRC-00961,food,2024-10-16,15,407.24,0.0,SEL-1815,1,0.3102,0,0,0,train
PHR-0023696,PRC-00961,food,2024-10-17,16,404.92,0.0,SEL-1815,1,-0.2034,0,0,0,train
PHR-0023697,PRC-00961,food,2024-10-18,17,404.46,0.0,SEL-1815,1,-0.3053,0,0,0,train
PHR-0023698,PRC-00961,food,2024-10-19,18,398.17,0.0,SEL-1815,1,-1.6979,0,0,0,train
PHR-0023699,PRC-00961,food,2024-10-20,19,407.57,0.0,SEL-1815,1,0.3833,0,0,0,train
PHR-0023700,PRC-00961,food,2024-10-21,20,407.04,0.0,SEL-1815,1,0.2659,0,0,0,train
PHR-0023701,PRC-00962,food,2024-10-01,0,316.84,0.0,SEL-5145,1,-1.1387,0,0,0,train
PHR-0023702,PRC-00962,food,2024-10-02,1,325.47,0.0,SEL-9593,1,1.1463,0,0,0,train
PHR-0023703,PRC-00962,food,2024-10-03,2,316.65,0.0,SEL-8869,1,-1.1891,0,0,0,train
PHR-0023704,PRC-00962,food,2024-10-04,3,326.31,0.0,SEL-5145,1,1.3687,0,0,0,train
PHR-0023705,PRC-00962,food,2024-10-05,4,324.15,0.0,SEL-9593,1,0.7968,0,0,0,train
PHR-0023706,PRC-00962,food,2024-10-06,5,324.93,0.0,SEL-8869,1,1.0033,0,0,0,train
PHR-0023707,PRC-00962,food,2024-10-07,6,320.95,0.0,SEL-5145,1,-0.0505,0,0,0,train
PHR-0023708,PRC-00962,food,2024-10-08,7,320.91,0.0,SEL-9593,1,-0.0611,0,0,0,train
PHR-0023709,PRC-00962,food,2024-10-09,8,316.0,0.0,SEL-8869,1,-1.3612,0,0,0,train
PHR-0023710,PRC-00962,food,2024-10-10,9,326.45,0.0,SEL-5145,1,1.4058,0,0,0,train
PHR-0023711,PRC-00962,food,2024-10-11,10,319.46,0.0,SEL-9593,1,-0.445,0,0,0,train
PHR-0023712,PRC-00962,food,2024-10-12,11,321.78,0.0,SEL-8869,1,0.1692,0,0,0,train
PHR-0023713,PRC-00962,food,2024-10-13,12,315.39,0.0,SEL-5145,1,-1.5227,0,0,0,train
PHR-0023714,PRC-00962,food,2024-10-14,13,317.01,0.0,SEL-9593,1,-1.0937,0,0,0,train
PHR-0023715,PRC-00962,food,2024-10-15,14,325.63,0.0,SEL-8869,1,1.1886,0,0,0,train
PHR-0023716,PRC-00962,food,2024-10-16,15,320.06,0.0,SEL-5145,1,-0.2862,0,0,0,train
PHR-0023717,PRC-00962,food,2024-10-17,16,319.39,0.0,SEL-9593,1,-0.4636,0,0,0,train
PHR-0023718,PRC-00962,food,2024-10-18,17,317.84,0.0,SEL-8869,1,-0.874,0,0,0,train
PHR-0023719,PRC-00962,food,2024-10-19,18,326.78,0.0,SEL-5145,1,1.4931,0,0,0,train
PHR-0023720,PRC-00962,food,2024-10-20,19,323.13,0.0,SEL-9593,0,0.5267,0,0,0,train
PHR-0023721,PRC-00962,food,2024-10-21,20,320.8,0.0,SEL-8869,1,-0.0902,0,0,0,train
PHR-0023722,PRC-00963,food,2024-10-01,0,309.42,0.0,SEL-1147,1,-0.3959,0,0,0,train
PHR-0023723,PRC-00963,food,2024-10-02,1,317.93,0.0,SEL-3033,1,1.8938,0,0,0,train
PHR-0023724,PRC-00963,food,2024-10-03,2,317.53,0.0,SEL-1147,1,1.7862,0,0,0,train
PHR-0023725,PRC-00963,food,2024-10-04,3,313.43,0.0,SEL-3033,1,0.683,0,0,0,train
PHR-0023726,PRC-00963,food,2024-10-05,4,306.21,0.0,SEL-1147,1,-1.2596,0,0,0,train
PHR-0023727,PRC-00963,food,2024-10-06,5,2431.24,0.0,SEL-3033,1,570.5076,1,1,1,train
PHR-0023728,PRC-00963,food,2024-10-07,6,313.87,0.0,SEL-1147,1,0.8014,0,0,0,train
PHR-0023729,PRC-00963,food,2024-10-08,7,2661.42,0.0,SEL-3033,1,632.4405,1,1,1,train
PHR-0023730,PRC-00963,food,2024-10-09,8,314.51,0.0,SEL-1147,1,0.9736,0,0,0,train
PHR-0023731,PRC-00963,food,2024-10-10,9,308.06,0.0,SEL-3033,1,-0.7618,0,0,0,train
PHR-0023732,PRC-00963,food,2024-10-11,10,316.82,0.0,SEL-1147,1,1.5952,0,0,0,train
PHR-0023733,PRC-00963,food,2024-10-12,11,314.72,0.0,SEL-3033,0,1.0301,0,0,0,train
PHR-0023734,PRC-00963,food,2024-10-13,12,316.86,0.0,SEL-1147,1,1.6059,0,0,0,train
PHR-0023735,PRC-00963,food,2024-10-14,13,6.29,0.0,SEL-3033,1,-81.957,1,1,1,train
PHR-0023736,PRC-00963,food,2024-10-15,14,312.25,0.0,SEL-1147,1,0.3655,0,0,0,train
PHR-0023737,PRC-00963,food,2024-10-16,15,306.8,0.0,SEL-3033,1,-1.1009,0,0,0,train
PHR-0023738,PRC-00963,food,2024-10-17,16,309.78,0.0,SEL-1147,1,-0.299,0,0,0,train
PHR-0023739,PRC-00963,food,2024-10-18,17,309.25,0.0,SEL-3033,1,-0.4416,0,0,0,train
PHR-0023740,PRC-00963,food,2024-10-19,18,311.93,0.0,SEL-1147,1,0.2794,0,0,0,train
PHR-0023741,PRC-00963,food,2024-10-20,19,8.5,0.0,SEL-3033,1,-81.3624,1,1,1,train
PHR-0023742,PRC-00963,food,2024-10-21,20,311.36,0.0,SEL-1147,1,0.1261,0,0,0,train
PHR-0023743,PRC-00963,food,2024-10-22,21,316.18,0.0,SEL-3033,1,1.423,0,0,0,train
PHR-0023744,PRC-00963,food,2024-10-23,22,311.36,0.0,SEL-1147,1,0.1261,0,0,0,train
PHR-0023745,PRC-00963,food,2024-10-24,23,308.89,0.0,SEL-3033,1,-0.5385,0,0,0,train
PHR-0023746,PRC-00963,food,2024-10-25,24,312.53,0.0,SEL-1147,1,0.4409,0,0,0,train
PHR-0023747,PRC-00964,food,2024-10-01,0,342.94,0.0,SEL-9048,1,1.7388,0,0,0,train
PHR-0023748,PRC-00964,food,2024-10-02,1,340.76,0.0,SEL-6846,1,1.1198,0,0,0,train
PHR-0023749,PRC-00964,food,2024-10-03,2,339.24,0.0,SEL-9048,1,0.6883,0,0,0,train
PHR-0023750,PRC-00964,food,2024-10-04,3,341.24,0.0,SEL-6846,1,1.2561,0,0,0,train
PHR-0023751,PRC-00964,food,2024-10-05,4,340.22,0.0,SEL-9048,1,0.9665,0,0,0,train
PHR-0023752,PRC-00964,food,2024-10-06,5,333.96,0.0,SEL-6846,1,-0.8108,0,0,0,train
PHR-0023753,PRC-00964,food,2024-10-07,6,333.47,0.0,SEL-9048,1,-0.9499,0,0,0,train
PHR-0023754,PRC-00964,food,2024-10-08,7,341.65,0.0,SEL-6846,1,1.3725,0,0,0,train
PHR-0023755,PRC-00964,food,2024-10-09,8,341.47,0.0,SEL-9048,1,1.3214,0,0,0,train
PHR-0023756,PRC-00964,food,2024-10-10,9,333.76,0.0,SEL-6846,1,-0.8676,0,0,0,train
PHR-0023757,PRC-00964,food,2024-10-11,10,333.59,0.0,SEL-9048,1,-0.9159,0,0,0,train
PHR-0023758,PRC-00964,food,2024-10-12,11,342.91,0.0,SEL-6846,1,1.7303,0,0,0,train
PHR-0023759,PRC-00964,food,2024-10-13,12,337.67,0.0,SEL-9048,1,0.2425,0,0,0,train
PHR-0023760,PRC-00964,food,2024-10-14,13,340.1,0.0,SEL-6846,1,0.9325,0,0,0,train
PHR-0023761,PRC-00964,food,2024-10-15,14,330.47,0.0,SEL-9048,1,-1.8017,0,0,0,train
PHR-0023762,PRC-00964,food,2024-10-16,15,336.77,0.0,SEL-6846,1,-0.013,0,0,0,train
PHR-0023763,PRC-00964,food,2024-10-17,16,335.34,0.0,SEL-9048,1,-0.419,0,0,0,train
PHR-0023764,PRC-00964,food,2024-10-18,17,333.48,0.0,SEL-6846,1,-0.9471,0,0,0,train
PHR-0023765,PRC-00964,food,2024-10-19,18,334.22,0.0,SEL-9048,1,-0.737,0,0,0,train
PHR-0023766,PRC-00964,food,2024-10-20,19,341.4,0.0,SEL-6846,1,1.3016,0,0,0,train
PHR-0023767,PRC-00964,food,2024-10-21,20,330.18,0.0,SEL-9048,1,-1.884,0,0,0,train
PHR-0023768,PRC-00964,food,2024-10-22,21,339.31,0.0,SEL-6846,1,0.7082,0,0,0,train
PHR-0023769,PRC-00964,food,2024-10-23,22,336.79,0.0,SEL-9048,1,-0.0073,0,0,0,train
PHR-0023770,PRC-00964,food,2024-10-24,23,334.98,0.0,SEL-6846,1,-0.5212,0,0,0,train
PHR-0023771,PRC-00965,food,2024-10-01,0,275.49,0.0,SEL-8541,1,-0.1793,0,0,0,train
PHR-0023772,PRC-00965,food,2024-10-02,1,274.17,0.0,SEL-2837,1,-0.6116,0,0,0,train
PHR-0023773,PRC-00965,food,2024-10-03,2,275.45,0.0,SEL-6505,1,-0.1924,0,0,0,train
PHR-0023774,PRC-00965,food,2024-10-04,3,276.25,0.0,SEL-8541,1,0.0696,0,0,0,train
PHR-0023775,PRC-00965,food,2024-10-05,4,279.78,0.0,SEL-2837,1,1.2256,0,0,0,train
PHR-0023776,PRC-00965,food,2024-10-06,5,277.38,0.0,SEL-6505,1,0.4396,0,0,0,train
