product_id,category,domain_name,tld,domain_age_days,rdap_age_score,dns_status,dns_redirect_hops,dns_health_score,tld_risk_score,composite_trust_score,risk_category,split
PRD-003182,food,snapdeal.com,.com,3394,100.0,active,0,100,90,98.0,low,train
PRD-003183,food,nykaa.com,.com,2604,100.0,active,1,100,90,98.0,low,train
PRD-003187,food,priceburn.xyz,.xyz,76,10.41,partial,2,0,50,15.21,high,train
PRD-003188,food,mybrand.site,.site,305,41.78,active,1,100,65,63.89,medium,train
PRD-003189,food,brandedgoods.club,.club,58,7.95,partial,4,0,58,15.57,high,train
PRD-003190,food,bestprice99.tk,.tk,416,56.99,active,2,50,45,52.49,medium,train
PRD-003194,food,tatacliq.com,.com,2531,100.0,active,0,100,90,98.0,low,train
PRD-003195,food,shopnow24.io,.io,239,32.74,active,0,100,85,63.37,medium,train
PRD-003196,food,tatacliq.com,.com,627,85.89,active,1,100,90,90.95,low,train
PRD-003197,food,dealstoday.space,.space,378,51.78,active,2,50,60,52.89,medium,train
PRD-003198,food,snapdeal.com,.com,3976,100.0,active,0,100,90,98.0,low,train
PRD-003201,food,ecommerce.shop,.shop,132,18.08,active,1,100,82,55.44,medium,train
PRD-003202,food,snapdeal.com,.com,2226,100.0,active,0,100,90,98.0,low,train
PRD-003203,food,nykaa.com,.com,2008,100.0,active,0,100,90,98.0,low,train
PRD-003204,food,fastdeal.pw,.pw,83,11.37,partial,2,0,42,14.08,high,train
PRD-003205,food,meesho.com,.com,460,63.01,active,1,100,90,79.51,low,train
PRD-003206,food,nykaa.com,.com,3756,100.0,active,1,100,90,98.0,low,train
PRD-003213,food,buynow365.store,.store,114,15.62,active,0,100,82,54.21,medium,train
PRD-003214,food,buynow365.store,.store,187,25.62,active,0,100,82,59.21,medium,train
PRD-003215,food,myshopindia.online,.online,264,36.16,active,2,50,80,49.08,medium,train
PRD-003217,food,1mg.com,.com,1873,100.0,active,1,100,90,98.0,low,train
PRD-003219,food,reliancedigital.in,.in,2784,100.0,active,0,100,88,97.6,low,train
PRD-003222,food,myntra.com,.com,735,100.0,active,1,100,90,98.0,low,train
PRD-003225,food,flipkart.com,.com,1491,100.0,active,1,100,90,98.0,low,train
PRD-003226,food,amazon.in,.in,1352,100.0,active,1,100,88,97.6,low,train
PRD-003227,food,suppl-cheap.gq,.gq,406,55.62,active,1,100,40,65.81,medium,train
PRD-003228,food,flipkart.com,.com,725,99.32,active,0,100,90,97.66,low,train
PRD-003231,food,healthkart.com,.com,1884,100.0,active,1,100,90,98.0,low,train
PRD-003233,food,reliancedigital.in,.in,3693,100.0,active,1,100,88,97.6,low,train
PRD-003234,food,suppl-cheap.gq,.gq,117,16.03,partial,2,0,40,16.01,high,train
PRD-003235,food,cromaretail.com,.com,1043,100.0,active,0,100,90,98.0,low,train
PRD-003237,food,snapdeal.com,.com,1798,100.0,active,1,100,90,98.0,low,train
PRD-003238,food,shopkart-india.store,.store,193,26.44,active,1,100,82,59.62,medium,train
PRD-003242,food,reliancedigital.in,.in,2618,100.0,active,0,100,88,97.6,low,train
PRD-003243,food,topbrands.cf,.cf,101,13.84,partial,3,0,42,15.32,high,train
PRD-003244,food,dealspoint.tech,.tech,221,30.27,active,2,50,80,46.14,medium,train
PRD-003245,food,dealstoday.space,.space,116,15.89,redirect,3,0,60,19.95,high,train
PRD-003246,food,bestprice99.tk,.tk,181,24.79,active,1,100,45,51.4,medium,train
PRD-003251,food,healthkart.com,.com,3527,100.0,active,0,100,90,98.0,low,train
PRD-003252,food,meesho.com,.com,1925,100.0,active,1,100,90,98.0,low,train
PRD-003254,food,brandshop.io,.io,153,20.96,active,1,100,85,57.48,medium,train
PRD-003258,food,cultfit.com,.com,3533,100.0,active,0,100,90,98.0,low,train
PRD-003259,food,1mg.com,.com,442,60.55,active,1,100,90,78.27,low,train
PRD-003261,food,snapdeal.com,.com,3508,100.0,active,1,100,90,98.0,low,train
PRD-003263,food,purplle.com,.com,485,66.44,active,0,100,90,81.22,low,train
PRD-003264,food,shopindia.live,.live,196,26.85,active,1,100,62,55.82,medium,train
PRD-003265,food,indiabuys.co,.co,229,31.37,active,1,100,85,62.68,medium,train
PRD-003266,food,brandshop.io,.io,324,44.38,active,2,50,85,54.19,medium,train
PRD-003267,food,purplle.com,.com,2539,100.0,active,0,100,90,98.0,low,train
PRD-003270,food,meesho.com,.com,604,82.74,active,1,100,90,89.37,low,train
PRD-003271,food,suppl-cheap.gq,.gq,56,7.67,redirect,2,0,40,11.84,high,train
PRD-003274,food,ajio.com,.com,3727,100.0,active,0,100,90,98.0,low,train
PRD-003275,food,buybest.biz,.biz,273,37.4,active,0,100,72,63.1,medium,train
PRD-003276,food,cultfit.com,.com,3809,100.0,active,1,100,90,98.0,low,train
PRD-003278,food,nykaa.com,.com,2800,100.0,active,1,100,90,98.0,low,train
PRD-003279,food,meesho.com,.com,2495,100.0,active,0,100,90,98.0,low,train
PRD-003280,food,amazon.in,.in,1793,100.0,active,0,100,88,97.6,low,train
PRD-003281,food,reliancedigital.in,.in,3566,100.0,active,0,100,88,97.6,low,train
PRD-003282,food,healthkart.com,.com,2496,100.0,active,1,100,90,98.0,low,train
PRD-003283,food,brandedgoods.club,.club,106,14.52,partial,5,0,58,18.86,high,train
PRD-003286,food,tatacliq.com,.com,1897,100.0,active,0,100,90,98.0,low,train
PRD-003287,food,indiadeals.ws,.ws,46,6.3,redirect,3,0,70,17.15,high,train
PRD-003288,food,cultfit.com,.com,1639,100.0,active,1,100,90,98.0,low,train
PRD-003289,food,originaldeal.cc,.cc,13,1.78,partial,2,0,55,11.89,high,train
PRD-003290,food,snapdeal.com,.com,3185,100.0,active,1,100,90,98.0,low,train
PRD-003293,food,myshopindia.online,.online,294,40.27,active,2,50,80,51.14,medium,train
PRD-003295,food,cultfit.com,.com,3279,100.0,active,1,100,90,98.0,low,train
PRD-003296,food,originaldeal.cc,.cc,244,33.42,active,2,50,55,42.71,medium,train
PRD-003297,food,discountshop.top,.top,90,12.33,partial,3,0,52,16.56,high,train
PRD-003298,food,netmeds.com,.com,2447,100.0,active,0,100,90,98.0,low,train
PRD-003300,food,cultfit.com,.com,724,99.18,active,0,100,90,97.59,low,train
PRD-003301,food,mybrand.site,.site,205,28.08,active,0,100,65,57.04,medium,train
PRD-003303,food,indiadeals.ws,.ws,171,23.42,active,1,100,70,55.71,medium,train
PRD-003304,food,shopnow24.io,.io,315,43.15,active,1,100,85,68.58,medium,train
PRD-003306,food,reliancedigital.in,.in,2776,100.0,active,0,100,88,97.6,low,train
PRD-003307,food,mybrand.site,.site,173,23.7,active,0,100,65,54.85,medium,train
PRD-003308,food,bestprice99.tk,.tk,13,1.78,redirect,3,0,45,9.89,high,train
PRD-003309,food,mybrand.site,.site,61,8.36,active,0,100,65,47.18,medium,train
PRD-003311,food,bestbuys.digital,.digital,255,34.93,active,1,100,78,63.07,medium,train
PRD-003312,food,shopindia.live,.live,242,33.15,active,0,100,62,58.98,medium,train
PRD-003314,food,snapdeal.com,.com,2052,100.0,active,1,100,90,98.0,low,train
PRD-003316,food,flipkart.com,.com,3961,100.0,active,0,100,90,98.0,low,train
PRD-003317,food,ajio.com,.com,1699,100.0,active,1,100,90,98.0,low,train
PRD-003318,food,cromaretail.com,.com,1813,100.0,active,0,100,90,98.0,low,train
PRD-003319,food,suppl-cheap.gq,.gq,352,48.22,active,2,50,40,47.11,medium,train
PRD-003321,food,purplle.com,.com,1246,100.0,active,0,100,90,98.0,low,train
PRD-003322,food,ajio.com,.com,3941,100.0,active,1,100,90,98.0,low,train
PRD-003324,food,topdeals.co,.co,275,37.67,active,1,100,85,65.84,medium,train
PRD-003325,food,1mg.com,.com,2530,100.0,active,0,100,90,98.0,low,train
PRD-003326,food,nykaa.com,.com,987,100.0,active,0,100,90,98.0,low,train
PRD-003328,food,topdeals.co,.co,197,26.99,active,2,50,85,45.49,medium,train
PRD-003329,food,dealstoday.space,.space,393,53.84,active,1,100,60,68.92,medium,train
PRD-003330,food,buybest.biz,.biz,145,19.86,active,1,100,72,54.33,medium,train
PRD-003331,food,cromaretail.com,.com,3888,100.0,active,0,100,90,98.0,low,train
PRD-003332,food,netmeds.com,.com,2616,100.0,active,0,100,90,98.0,low,train
PRD-003333,food,healthkart.com,.com,432,59.18,active,1,100,90,77.59,low,train
PRD-003334,food,myntra.com,.com,2648,100.0,active,1,100,90,98.0,low,train
PRD-003335,food,snapdeal.com,.com,2468,100.0,active,1,100,90,98.0,low,train
PRD-003336,food,ecommerce.shop,.shop,248,33.97,active,2,50,82,48.39,medium,train
PRD-003337,food,ajio.com,.com,738,100.0,active,1,100,90,98.0,low,train
PRD-003339,food,cromaretail.com,.com,3520,100.0,active,0,100,90,98.0,low,train
PRD-003340,food,cromaretail.com,.com,2295,100.0,active,0,100,90,98.0,low,train
PRD-003342,food,ajio.com,.com,2140,100.0,active,1,100,90,98.0,low,train
PRD-003343,food,healthkart.com,.com,1995,100.0,active,0,100,90,98.0,low,train
PRD-003346,food,reliancedigital.in,.in,2963,100.0,active,0,100,88,97.6,low,train
PRD-003347,food,buydirect.shop,.shop,296,40.55,active,1,100,82,66.67,medium,train
PRD-003348,food,snapdeal.com,.com,3125,100.0,active,1,100,90,98.0,low,train
PRD-003349,food,healthkart.com,.com,3290,100.0,active,0,100,90,98.0,low,train
PRD-003351,food,healthkart.com,.com,1876,100.0,active,0,100,90,98.0,low,train
PRD-003353,food,cromaretail.com,.com,1208,100.0,active,0,100,90,98.0,low,train
PRD-003354,food,reliancedigital.in,.in,442,60.55,active,1,100,88,77.87,low,train
PRD-003356,food,indiadeals.ws,.ws,420,57.53,active,2,50,70,57.77,medium,train
PRD-003358,food,flipkart.com,.com,1511,100.0,active,1,100,90,98.0,low,train
PRD-003359,food,ajio.com,.com,534,73.15,active,1,100,90,84.58,low,train
PRD-003362,food,originaldeal.cc,.cc,40,5.48,partial,5,0,55,13.74,high,train
PRD-003365,food,brandshop.fun,.fun,77,10.55,redirect,4,0,55,16.27,high,train
PRD-003368,food,brandshop.io,.io,198,27.12,active,0,100,85,60.56,medium,train
PRD-003369,food,megadiscount.ga,.ga,295,40.41,active,1,100,42,58.61,medium,train
PRD-003370,food,bestbuys.digital,.digital,297,40.68,active,1,100,78,65.94,medium,train
PRD-003371,food,meesho.com,.com,1528,100.0,active,1,100,90,98.0,low,train
PRD-003372,food,nykaa.com,.com,3072,100.0,active,1,100,90,98.0,low,train
PRD-003373,food,tatacliq.com,.com,3257,100.0,active,1,100,90,98.0,low,train
PRD-003374,food,brandshop.io,.io,154,21.1,active,0,100,85,57.55,medium,train
PRD-003375,food,buynow365.store,.store,338,46.3,active,1,100,82,69.55,medium,train
PRD-003376,food,cromaretail.com,.com,1182,100.0,active,0,100,90,98.0,low,train
PRD-003377,food,tatacliq.com,.com,822,100.0,active,1,100,90,98.0,low,train
PRD-003378,food,shopkart-india.store,.store,244,33.42,active,1,100,82,63.11,medium,train
PRD-003380,food,cromaretail.com,.com,2729,100.0,active,1,100,90,98.0,low,train
PRD-003381,food,suppl-cheap.gq,.gq,406,55.62,active,1,100,40,65.81,medium,train
PRD-003383,food,originaldeal.cc,.cc,80,10.96,redirect,3,0,55,16.48,high,train
PRD-003384,food,1mg.com,.com,1475,100.0,active,1,100,90,98.0,low,train
PRD-003386,food,reliancedigital.in,.in,3597,100.0,active,1,100,88,97.6,low,train
PRD-003387,food,topbrands.cf,.cf,498,68.22,active,2,50,42,57.51,medium,train
PRD-003388,food,meesho.com,.com,3747,100.0,active,1,100,90,98.0,low,train
PRD-003389,food,cultfit.com,.com,2732,100.0,active,1,100,90,98.0,low,train
PRD-003390,food,buybest.biz,.biz,109,14.93,active,0,100,72,51.87,medium,train
PRD-003392,food,ajio.com,.com,1968,100.0,active,1,100,90,98.0,low,train
PRD-003393,food,healthkart.com,.com,2704,100.0,active,0,100,90,98.0,low,train
PRD-003394,food,flipkart.com,.com,2563,100.0,active,1,100,90,98.0,low,train
PRD-003395,food,brandedgoods.club,.club,399,54.66,active,2,50,58,53.93,medium,train
PRD-003396,food,flipkart.com,.com,1270,100.0,active,1,100,90,98.0,low,train
PRD-003397,food,megadiscount.ga,.ga,218,29.86,active,1,100,42,53.33,medium,train
PRD-003398,food,dealspoint.tech,.tech,146,20.0,active,1,100,80,56.0,medium,train
PRD-003399,food,megadiscount.ga,.ga,54,7.4,partial,2,0,42,12.1,high,train
PRD-003400,food,brandshop.io,.io,218,29.86,active,0,100,85,61.93,medium,train
PRD-003402,food,1mg.com,.com,3793,100.0,active,0,100,90,98.0,low,train
PRD-003404,food,mybrand.site,.site,234,32.05,active,2,50,65,44.03,medium,train
PRD-003405,food,shopnow24.io,.io,172,23.56,active,2,50,85,43.78,medium,train
PRD-003408,food,discountshop.top,.top,359,49.18,active,2,50,52,49.99,medium,train
PRD-003409,food,ajio.com,.com,911,100.0,active,0,100,90,98.0,low,train
PRD-003410,food,mybrand.site,.site,304,41.64,active,1,100,65,63.82,medium,train
PRD-003411,food,shopkart-india.store,.store,179,24.52,active,1,100,82,58.66,medium,train
PRD-003412,food,tatacliq.com,.com,2674,100.0,active,1,100,90,98.0,low,train
PRD-003413,food,shopnow24.io,.io,292,40.0,active,2,50,85,52.0,medium,train
PRD-003414,food,cromaretail.com,.com,1158,100.0,active,1,100,90,98.0,low,train
PRD-003415,food,meesho.com,.com,3565,100.0,active,0,100,90,98.0,low,train
PRD-003416,food,topdeals.co,.co,271,37.12,active,1,100,85,65.56,medium,train
PRD-003417,food,netmeds.com,.com,1857,100.0,active,0,100,90,98.0,low,train
PRD-003418,food,amazon.in,.in,2537,100.0,active,1,100,88,97.6,low,train
PRD-003420,food,tatacliq.com,.com,741,100.0,active,0,100,90,98.0,low,train
PRD-003423,food,buynow365.store,.store,125,17.12,active,1,100,82,54.96,medium,train
PRD-003424,food,cultfit.com,.com,3859,100.0,active,0,100,90,98.0,low,train
PRD-003425,food,buynow365.store,.store,191,26.16,active,0,100,82,59.48,medium,train
PRD-003426,food,bestbuys.digital,.digital,337,46.16,active,0,100,78,68.68,medium,train
PRD-003427,food,shopkart-india.store,.store,186,25.48,active,1,100,82,59.14,medium,train
PRD-003428,food,dealspoint.tech,.tech,256,35.07,active,1,100,80,63.53,medium,train
PRD-003429,food,meesho.com,.com,3862,100.0,active,0,100,90,98.0,low,train
PRD-003430,food,megadiscount.ga,.ga,19,2.6,redirect,5,0,42,9.7,high,train
PRD-003433,food,purplle.com,.com,3415,100.0,active,0,100,90,98.0,low,train
PRD-003435,food,shopkart-india.store,.store,142,19.45,active,0,100,82,56.13,medium,train
PRD-003436,food,shopkart-india.store,.store,292,40.0,active,2,50,82,51.4,medium,train
PRD-003437,food,suppl-cheap.gq,.gq,31,4.25,redirect,5,0,40,10.12,high,train
PRD-003438,food,brandedgoods.club,.club,101,13.84,partial,2,0,58,18.52,high,train
PRD-003439,food,healthkart.com,.com,3451,100.0,active,1,100,90,98.0,low,train
PRD-003440,food,cheapmeds.xyz,.xyz,55,7.53,partial,3,0,50,13.77,high,train
PRD-003441,food,amazon.in,.in,3477,100.0,active,0,100,88,97.6,low,train
PRD-003444,food,amazon.in,.in,2288,100.0,active,1,100,88,97.6,low,train
PRD-003445,food,topdeals.co,.co,303,41.51,active,0,100,85,67.75,medium,train
PRD-003446,food,snapdeal.com,.com,2672,100.0,active,1,100,90,98.0,low,train
PRD-003448,food,amazon.in,.in,2832,100.0,active,1,100,88,97.6,low,train
PRD-003449,food,netmeds.com,.com,538,73.7,active,1,100,90,84.85,low,train
PRD-003450,food,cromaretail.com,.com,3356,100.0,active,0,100,90,98.0,low,train
PRD-003451,food,cultfit.com,.com,1592,100.0,active,1,100,90,98.0,low,train
PRD-003453,food,shopkart-india.store,.store,68,9.32,active,0,100,82,51.06,medium,train
PRD-003454,food,flipkart.com,.com,3289,100.0,active,0,100,90,98.0,low,train
PRD-003455,food,cromaretail.com,.com,427,58.49,active,0,100,90,77.25,low,train
PRD-003456,food,tatacliq.com,.com,2810,100.0,active,0,100,90,98.0,low,train
PRD-003457,food,brandshop.io,.io,291,39.86,active,0,100,85,66.93,medium,train
PRD-003458,food,indiabuys.co,.co,154,21.1,active,1,100,85,57.55,medium,train
PRD-003459,food,priceburn.xyz,.xyz,375,51.37,active,2,50,50,50.68,medium,train
PRD-003460,food,ajio.com,.com,2729,100.0,active,1,100,90,98.0,low,train
PRD-003461,food,indiabuys.co,.co,215,29.45,active,2,50,85,46.73,medium,train
PRD-003462,food,brandshop.io,.io,230,31.51,active,2,50,85,47.75,medium,train
PRD-003463,food,tatacliq.com,.com,2835,100.0,active,0,100,90,98.0,low,train
PRD-003464,food,ajio.com,.com,3916,100.0,active,1,100,90,98.0,low,train
PRD-003465,food,indiabuys.co,.co,89,12.19,active,1,100,85,53.1,medium,train
PRD-003467,food,bestprice99.tk,.tk,363,49.73,active,1,100,45,63.86,medium,train
PRD-003468,food,flipkart.com,.com,3609,100.0,active,1,100,90,98.0,low,train
PRD-003469,food,netmeds.com,.com,1043,100.0,active,0,100,90,98.0,low,train
PRD-003470,food,cromaretail.com,.com,3749,100.0,active,1,100,90,98.0,low,train
PRD-003472,food,topdeals.co,.co,300,41.1,active,0,100,85,67.55,medium,train
PRD-003474,food,suppl-cheap.gq,.gq,40,5.48,partial,4,0,40,10.74,high,train
PRD-003475,food,meesho.com,.com,2741,100.0,active,0,100,90,98.0,low,train
PRD-003476,food,cultfit.com,.com,2711,100.0,active,1,100,90,98.0,low,train
PRD-003477,food,flipkart.com,.com,3485,100.0,active,1,100,90,98.0,low,train
PRD-003478,food,fastdeal.pw,.pw,184,25.21,active,1,100,42,51.0,medium,train
PRD-003480,food,shopnow24.io,.io,267,36.58,active,1,100,85,65.29,medium,train
PRD-003481,food,cheapmeds.xyz,.xyz,57,7.81,redirect,2,0,50,13.9,high,train
PRD-003482,food,dealstoday.space,.space,108,14.79,redirect,5,0,60,19.4,high,train
PRD-003485,food,myshopindia.online,.online,271,37.12,active,2,50,80,49.56,medium,train
PRD-003490,food,flipkart.com,.com,3407,100.0,active,1,100,90,98.0,low,train
PRD-003492,food,mybrand.site,.site,197,26.99,active,0,100,65,56.49,medium,train
PRD-003493,food,netmeds.com,.com,1927,100.0,active,1,100,90,98.0,low,train
PRD-003496,food,dealstoday.space,.space,305,41.78,active,2,50,60,47.89,medium,train
PRD-003497,food,brandedgoods.club,.club,239,32.74,active,2,50,58,42.97,medium,train
PRD-003499,food,topbrands.cf,.cf,196,26.85,active,1,100,42,51.82,medium,train
PRD-003502,food,shopkart-india.store,.store,195,26.71,active,1,100,82,59.76,medium,train
PRD-003503,food,shopfast.vip,.vip,185,25.34,active,1,100,50,52.67,medium,train
PRD-003504,food,myntra.com,.com,1018,100.0,active,0,100,90,98.0,low,train
PRD-003506,food,healthkart.com,.com,2804,100.0,active,0,100,90,98.0,low,train
PRD-003510,food,brandedgoods.club,.club,200,27.4,active,2,50,58,40.3,medium,train
PRD-003511,food,bestprice99.tk,.tk,387,53.01,active,2,50,45,50.51,medium,train
PRD-003512,food,shopkart-india.store,.store,228,31.23,active,2,50,82,47.02,medium,train
PRD-003515,food,ecommerce.shop,.shop,91,12.47,active,1,100,82,52.63,medium,train
PRD-003516,food,mybrand.site,.site,204,27.95,active,2,50,65,41.97,medium,train
PRD-003519,food,nykaa.com,.com,953,100.0,active,1,100,90,98.0,low,train
PRD-003522,food,mybrand.site,.site,347,47.53,active,1,100,65,66.77,medium,train
PRD-003523,food,bestprice99.tk,.tk,54,7.4,redirect,2,0,45,12.7,high,train
PRD-003524,food,ajio.com,.com,2212,100.0,active,0,100,90,98.0,low,train
PRD-003525,food,bestbuys.digital,.digital,251,34.38,active,0,100,78,62.79,medium,train
PRD-003526,food,healthkart.com,.com,3316,100.0,active,0,100,90,98.0,low,train
PRD-003527,food,amazon.in,.in,2542,100.0,active,0,100,88,97.6,low,train
PRD-003528,food,ecommerce.shop,.shop,336,46.03,active,2,50,82,54.41,medium,train
PRD-003529,food,topbrands.cf,.cf,32,4.38,partial,4,0,42,10.59,high,train
PRD-003530,food,brandedgoods.club,.club,321,43.97,active,2,50,58,48.59,medium,train
PRD-003531,food,shopindia.live,.live,94,12.88,active,0,100,62,48.84,medium,train
PRD-003534,food,flipkart.com,.com,2016,100.0,active,0,100,90,98.0,low,train
PRD-003537,food,ajio.com,.com,2628,100.0,active,0,100,90,98.0,low,train
PRD-003538,food,flipkart.com,.com,942,100.0,active,0,100,90,98.0,low,train
PRD-003540,food,purplle.com,.com,1036,100.0,active,0,100,90,98.0,low,train
PRD-003541,food,buynow365.store,.store,182,24.93,active,1,100,82,58.87,medium,train
PRD-003542,food,tatacliq.com,.com,2964,100.0,active,0,100,90,98.0,low,train
PRD-003543,food,tatacliq.com,.com,1284,100.0,active,0,100,90,98.0,low,train
PRD-003544,food,cultfit.com,.com,3017,100.0,active,1,100,90,98.0,low,train
PRD-003545,food,priceburn.xyz,.xyz,332,45.48,active,1,100,50,62.74,medium,train
PRD-003546,food,amazon.in,.in,3721,100.0,active,1,100,88,97.6,low,train
PRD-003547,food,indiadeals.ws,.ws,321,43.97,active,2,50,70,50.99,medium,train
PRD-003549,food,nykaa.com,.com,2468,100.0,active,1,100,90,98.0,low,train
PRD-003551,food,shopfast.vip,.vip,432,59.18,active,1,100,50,69.59,medium,train
PRD-003552,food,meesho.com,.com,2883,100.0,active,1,100,90,98.0,low,train
PRD-003553,food,1mg.com,.com,780,100.0,active,0,100,90,98.0,low,train
PRD-003554,food,reliancedigital.in,.in,3316,100.0,active,0,100,88,97.6,low,train
PRD-003558,food,cultfit.com,.com,482,66.03,active,1,100,90,81.01,low,train
PRD-003559,food,buybest.biz,.biz,230,31.51,active,0,100,72,60.15,medium,train
PRD-003560,food,myntra.com,.com,1463,100.0,active,0,100,90,98.0,low,train
PRD-003563,food,cromaretail.com,.com,1244,100.0,active,1,100,90,98.0,low,train
PRD-003564,food,cromaretail.com,.com,1836,100.0,active,1,100,90,98.0,low,train
PRD-003565,food,meesho.com,.com,1398,100.0,active,1,100,90,98.0,low,train
PRD-003566,food,nykaa.com,.com,3970,100.0,active,0,100,90,98.0,low,train
PRD-003568,food,myntra.com,.com,1579,100.0,active,1,100,90,98.0,low,train
PRD-003569,food,cultfit.com,.com,1576,100.0,active,0,100,90,98.0,low,train
PRD-003572,food,shopindia.live,.live,297,40.68,active,1,100,62,62.74,medium,train
PRD-003574,food,electronicszone.ml,.ml,77,10.55,partial,5,0,40,13.27,high,train
PRD-003575,food,bestprice99.tk,.tk,102,13.97,active,1,100,45,45.99,medium,train
PRD-003576,food,netmeds.com,.com,3127,100.0,active,1,100,90,98.0,low,train
PRD-003577,food,flipkart.com,.com,1466,100.0,active,0,100,90,98.0,low,train
PRD-003579,food,mybrand.site,.site,222,30.41,active,2,50,65,43.21,medium,train
PRD-003580,food,reliancedigital.in,.in,2375,100.0,active,1,100,88,97.6,low,train
PRD-003581,food,cheapmeds.xyz,.xyz,117,16.03,active,1,100,50,48.01,medium,train
PRD-003582,food,discountshop.top,.top,139,19.04,active,1,100,52,49.92,medium,train
PRD-003584,food,ajio.com,.com,404,55.34,active,1,100,90,75.67,low,train
PRD-003586,food,purplle.com,.com,1450,100.0,active,0,100,90,98.0,low,train
PRD-003587,food,snapdeal.com,.com,2883,100.0,active,1,100,90,98.0,low,train
PRD-003588,food,netmeds.com,.com,3097,100.0,active,1,100,90,98.0,low,train
PRD-003589,food,shopkart-india.store,.store,165,22.6,active,1,100,82,57.7,medium,train
PRD-003590,food,meesho.com,.com,3797,100.0,active,0,100,90,98.0,low,train
PRD-003591,food,reliancedigital.in,.in,1898,100.0,active,0,100,88,97.6,low,train
PRD-003593,food,shopnow24.io,.io,74,10.14,active,1,100,85,52.07,medium,train
PRD-003594,food,originaldeal.cc,.cc,18,2.47,partial,5,0,55,12.23,high,train
PRD-003595,food,shopkart-india.store,.store,127,17.4,active,1,100,82,55.1,medium,train
PRD-003596,food,ajio.com,.com,831,100.0,active,1,100,90,98.0,low,train
PRD-003598,food,cultfit.com,.com,3860,100.0,active,1,100,90,98.0,low,train
PRD-003599,food,healthkart.com,.com,2817,100.0,active,1,100,90,98.0,low,train
PRD-003600,food,amazon.in,.in,1170,100.0,active,0,100,88,97.6,low,train
PRD-003601,food,purplle.com,.com,373,51.1,active,0,100,90,73.55,low,train
PRD-003603,food,buydirect.shop,.shop,92,12.6,active,1,100,82,52.7,medium,train
PRD-003605,food,indiadeals.ws,.ws,53,7.26,partial,4,0,70,17.63,high,train
PRD-003606,food,tatacliq.com,.com,3811,100.0,active,0,100,90,98.0,low,train
PRD-003607,food,1mg.com,.com,1302,100.0,active,0,100,90,98.0,low,train
PRD-003610,food,bestprice99.tk,.tk,320,43.84,active,1,100,45,60.92,medium,train
PRD-003611,food,dealzone.info,.info,79,10.82,active,0,100,75,50.41,medium,train
PRD-003612,food,reliancedigital.in,.in,902,100.0,active,1,100,88,97.6,low,train
PRD-003615,food,ajio.com,.com,1562,100.0,active,1,100,90,98.0,low,train
PRD-003616,food,purplle.com,.com,3600,100.0,active,0,100,90,98.0,low,train
PRD-003618,food,dealstoday.space,.space,273,37.4,active,2,50,60,45.7,medium,train
PRD-003619,food,brandshop.fun,.fun,361,49.45,active,1,100,55,65.73,medium,train
PRD-003620,food,brandshop.fun,.fun,339,46.44,active,1,100,55,64.22,medium,train
PRD-003621,food,meesho.com,.com,3676,100.0,active,1,100,90,98.0,low,train
PRD-003622,food,originaldeal.cc,.cc,118,16.16,redirect,4,0,55,19.08,high,train
PRD-003623,food,cheapmeds.xyz,.xyz,76,10.41,partial,4,0,50,15.21,high,train
PRD-003624,food,nykaa.com,.com,870,100.0,active,0,100,90,98.0,low,train
PRD-003626,food,flipkart.com,.com,3458,100.0,active,0,100,90,98.0,low,train
PRD-003627,food,ecommerce.shop,.shop,211,28.9,active,2,50,82,45.85,medium,train
PRD-003628,food,shopkart-india.store,.store,257,35.21,active,0,100,82,64.0,medium,train
PRD-003629,food,shopkart-india.store,.store,283,38.77,active,2,50,82,50.78,medium,train
PRD-003632,food,cheapmeds.xyz,.xyz,24,3.29,partial,3,0,50,11.64,high,train
PRD-003633,food,snapdeal.com,.com,404,55.34,active,0,100,90,75.67,low,train
PRD-003634,food,snapdeal.com,.com,946,100.0,active,0,100,90,98.0,low,train
PRD-003635,food,electronicszone.ml,.ml,274,37.53,active,2,50,40,41.77,medium,train
PRD-003636,food,tatacliq.com,.com,390,53.42,active,1,100,90,74.71,low,train
PRD-003637,food,indiabuys.co,.co,151,20.68,active,1,100,85,57.34,medium,train
PRD-003638,food,amazon.in,.in,575,78.77,active,0,100,88,86.98,low,train
PRD-003639,food,shopfast.vip,.vip,457,62.6,active,2,50,50,56.3,medium,train
PRD-003641,food,cheapmeds.xyz,.xyz,470,64.38,active,2,50,50,57.19,medium,train
PRD-003642,food,reliancedigital.in,.in,3790,100.0,active,1,100,88,97.6,low,train
PRD-003644,food,suppl-cheap.gq,.gq,169,23.15,active,1,100,40,49.58,medium,train
PRD-003645,food,1mg.com,.com,2347,100.0,active,0,100,90,98.0,low,train
PRD-003647,food,cheapmeds.xyz,.xyz,350,47.95,active,2,50,50,48.97,medium,train
PRD-003650,food,purplle.com,.com,3870,100.0,active,1,100,90,98.0,low,train
PRD-003651,food,indiadeals.ws,.ws,115,15.75,active,1,100,70,51.88,medium,train
PRD-003652,food,meesho.com,.com,776,100.0,active,1,100,90,98.0,low,train
PRD-003654,food,buynow365.store,.store,150,20.55,active,2,50,82,41.67,medium,train
PRD-003655,food,megadiscount.ga,.ga,496,67.95,active,2,50,42,57.37,medium,train
PRD-003656,food,flipkart.com,.com,2252,100.0,active,0,100,90,98.0,low,train
