species_id,biological_domain,common_name,scientific_name,genus,family,kingdom,functional_category,image_source,image_url_commons,annotation_confidence,expert_reviewed,split
PLT-01597,plant,Bottle Gourd,Lagenaria siceraria,Lagenaria,Cucurbitaceae,Plantae,food,https://en.wikipedia.org/wiki/Lagenaria_siceraria,https://commons.wikimedia.org/wiki/Special:FilePath/Lagenaria_siceraria.jpg,0.985,0,train
PLT-01598,plant,Drumstick (Moringa),Moringa oleifera,Moringa,Moringaceae,Plantae,food,https://en.wikipedia.org/wiki/Moringa_oleifera,https://commons.wikimedia.org/wiki/Special:FilePath/Moringa_oleifera.jpg,0.919,0,train
PLT-01599,plant,Ridge Gourd,Luffa acutangula,Luffa,Cucurbitaceae,Plantae,food,https://en.wikipedia.org/wiki/Luffa_acutangula,https://commons.wikimedia.org/wiki/Special:FilePath/Luffa_acutangula.jpg,0.984,0,train
PLT-01600,plant,Indian Mustard,Brassica juncea,Brassica,Brassicaceae,Plantae,food,https://en.wikipedia.org/wiki/Brassica_juncea,https://commons.wikimedia.org/wiki/Special:FilePath/Brassica_juncea.jpg,0.891,0,test
ANM-01601,animal,German Shepherd,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/German_Shepherd,https://commons.wikimedia.org/wiki/Special:FilePath/German_Shepherd.jpg,0.941,0,train
ANM-01602,animal,Labrador Retriever,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Labrador_Retriever,https://commons.wikimedia.org/wiki/Special:FilePath/Labrador_Retriever.jpg,0.901,0,train
ANM-01603,animal,Golden Retriever,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Golden_Retriever,https://commons.wikimedia.org/wiki/Special:FilePath/Golden_Retriever.jpg,0.954,0,train
ANM-01604,animal,Indian Pariah Dog,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Indian_Pariah_dog,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_Pariah_dog.jpg,0.974,0,train
ANM-01605,animal,Beagle,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Beagle,https://commons.wikimedia.org/wiki/Special:FilePath/Beagle.jpg,0.928,0,train
ANM-01606,animal,Pomeranian,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Pomeranian_(dog),https://commons.wikimedia.org/wiki/Special:FilePath/Pomeranian_(dog).jpg,0.898,0,val
ANM-01607,animal,Poodle,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Poodle,https://commons.wikimedia.org/wiki/Special:FilePath/Poodle.jpg,0.9,0,train
ANM-01608,animal,Dobermann,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Dobermann,https://commons.wikimedia.org/wiki/Special:FilePath/Dobermann.jpg,0.905,0,train
ANM-01609,animal,Rottweiler,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Rottweiler,https://commons.wikimedia.org/wiki/Special:FilePath/Rottweiler.jpg,0.898,1,train
ANM-01610,animal,Dachshund,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Dachshund,https://commons.wikimedia.org/wiki/Special:FilePath/Dachshund.jpg,0.959,0,val
ANM-01611,animal,Persian Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Persian_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Persian_cat.jpg,0.937,0,val
ANM-01612,animal,Siamese Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Siamese_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Siamese_cat.jpg,0.889,1,val
ANM-01613,animal,Bengal Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Bengal_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Bengal_cat.jpg,0.898,0,train
ANM-01614,animal,Indian Domestic Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Cat,https://commons.wikimedia.org/wiki/Special:FilePath/Cat.jpg,0.907,0,train
ANM-01615,animal,British Shorthair,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/British_Shorthair,https://commons.wikimedia.org/wiki/Special:FilePath/British_Shorthair.jpg,0.892,0,train
ANM-01616,animal,European Rabbit,Oryctolagus cuniculus,Oryctolagus,Leporidae,Animalia,household,https://en.wikipedia.org/wiki/European_rabbit,https://commons.wikimedia.org/wiki/Special:FilePath/European_rabbit.jpg,0.937,0,val
ANM-01617,animal,Indian Ring-necked Parakeet,Psittacula krameri,Psittacula,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Rose-ringed_parakeet,https://commons.wikimedia.org/wiki/Special:FilePath/Rose-ringed_parakeet.jpg,0.907,0,train
ANM-01618,animal,Common Myna,Acridotheres tristis,Acridotheres,Sturnidae,Animalia,household,https://en.wikipedia.org/wiki/Common_myna,https://commons.wikimedia.org/wiki/Special:FilePath/Common_myna.jpg,0.923,0,train
ANM-01619,animal,Goldfish,Carassius auratus,Carassius,Cyprinidae,Animalia,household,https://en.wikipedia.org/wiki/Goldfish,https://commons.wikimedia.org/wiki/Special:FilePath/Goldfish.jpg,0.904,0,train
ANM-01620,animal,Betta Fish,Betta splendens,Betta,Osphronemidae,Animalia,household,https://en.wikipedia.org/wiki/Siamese_fighting_fish,https://commons.wikimedia.org/wiki/Special:FilePath/Siamese_fighting_fish.jpg,0.948,0,test
ANM-01621,animal,Indian Star Tortoise,Geochelone elegans,Geochelone,Testudinidae,Animalia,household,https://en.wikipedia.org/wiki/Indian_star_tortoise,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_star_tortoise.jpg,0.926,0,train
ANM-01622,animal,Guinea Pig,Cavia porcellus,Cavia,Caviidae,Animalia,household,https://en.wikipedia.org/wiki/Guinea_pig,https://commons.wikimedia.org/wiki/Special:FilePath/Guinea_pig.jpg,0.939,0,train
ANM-01623,animal,Syrian Hamster,Mesocricetus auratus,Mesocricetus,Cricetidae,Animalia,household,https://en.wikipedia.org/wiki/Golden_hamster,https://commons.wikimedia.org/wiki/Special:FilePath/Golden_hamster.jpg,0.957,0,test
ANM-01624,animal,Budgerigar,Melopsittacus undulatus,Melopsittacus,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Budgerigar,https://commons.wikimedia.org/wiki/Special:FilePath/Budgerigar.jpg,0.935,0,train
ANM-01625,animal,Cockatiel,Nymphicus hollandicus,Nymphicus,Cacatuidae,Animalia,household,https://en.wikipedia.org/wiki/Cockatiel,https://commons.wikimedia.org/wiki/Special:FilePath/Cockatiel.jpg,0.976,0,train
ANM-01626,animal,Lovebird,Agapornis roseicollis,Agapornis,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Rosy-faced_lovebird,https://commons.wikimedia.org/wiki/Special:FilePath/Rosy-faced_lovebird.jpg,0.939,0,train
ANM-01627,animal,Arowana,Scleropages formosus,Scleropages,Osteoglossidae,Animalia,household,https://en.wikipedia.org/wiki/Asian_arowana,https://commons.wikimedia.org/wiki/Special:FilePath/Asian_arowana.jpg,0.947,0,train
ANM-01628,animal,Red-eared Slider (Turtle),Trachemys scripta elegans,Trachemys,Emydidae,Animalia,household,https://en.wikipedia.org/wiki/Red-eared_slider,https://commons.wikimedia.org/wiki/Special:FilePath/Red-eared_slider.jpg,0.917,0,train
ANM-01629,animal,Zebra Finch,Taeniopygia guttata,Taeniopygia,Estrildidae,Animalia,household,https://en.wikipedia.org/wiki/Zebra_finch,https://commons.wikimedia.org/wiki/Special:FilePath/Zebra_finch.jpg,0.956,0,val
ANM-01630,animal,White Mouse,Mus musculus,Mus,Muridae,Animalia,household,https://en.wikipedia.org/wiki/House_mouse,https://commons.wikimedia.org/wiki/Special:FilePath/House_mouse.jpg,0.923,0,train
ANM-01631,animal,German Shepherd,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/German_Shepherd,https://commons.wikimedia.org/wiki/Special:FilePath/German_Shepherd.jpg,0.902,0,train
ANM-01632,animal,Labrador Retriever,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Labrador_Retriever,https://commons.wikimedia.org/wiki/Special:FilePath/Labrador_Retriever.jpg,0.926,1,train
ANM-01633,animal,Golden Retriever,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Golden_Retriever,https://commons.wikimedia.org/wiki/Special:FilePath/Golden_Retriever.jpg,0.967,0,train
ANM-01634,animal,Indian Pariah Dog,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Indian_Pariah_dog,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_Pariah_dog.jpg,0.932,0,test
ANM-01635,animal,Beagle,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Beagle,https://commons.wikimedia.org/wiki/Special:FilePath/Beagle.jpg,0.949,0,val
ANM-01636,animal,Pomeranian,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Pomeranian_(dog),https://commons.wikimedia.org/wiki/Special:FilePath/Pomeranian_(dog).jpg,0.908,1,train
ANM-01637,animal,Poodle,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Poodle,https://commons.wikimedia.org/wiki/Special:FilePath/Poodle.jpg,0.96,0,train
ANM-01638,animal,Dobermann,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Dobermann,https://commons.wikimedia.org/wiki/Special:FilePath/Dobermann.jpg,0.972,0,train
ANM-01639,animal,Rottweiler,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Rottweiler,https://commons.wikimedia.org/wiki/Special:FilePath/Rottweiler.jpg,0.973,0,test
ANM-01640,animal,Dachshund,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Dachshund,https://commons.wikimedia.org/wiki/Special:FilePath/Dachshund.jpg,0.917,0,train
ANM-01641,animal,Persian Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Persian_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Persian_cat.jpg,0.93,0,train
ANM-01642,animal,Siamese Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Siamese_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Siamese_cat.jpg,0.974,0,train
ANM-01643,animal,Bengal Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Bengal_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Bengal_cat.jpg,0.931,0,train
ANM-01644,animal,Indian Domestic Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Cat,https://commons.wikimedia.org/wiki/Special:FilePath/Cat.jpg,0.923,0,test
ANM-01645,animal,British Shorthair,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/British_Shorthair,https://commons.wikimedia.org/wiki/Special:FilePath/British_Shorthair.jpg,0.979,0,test
ANM-01646,animal,European Rabbit,Oryctolagus cuniculus,Oryctolagus,Leporidae,Animalia,household,https://en.wikipedia.org/wiki/European_rabbit,https://commons.wikimedia.org/wiki/Special:FilePath/European_rabbit.jpg,0.887,0,test
ANM-01647,animal,Indian Ring-necked Parakeet,Psittacula krameri,Psittacula,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Rose-ringed_parakeet,https://commons.wikimedia.org/wiki/Special:FilePath/Rose-ringed_parakeet.jpg,0.923,0,train
ANM-01648,animal,Common Myna,Acridotheres tristis,Acridotheres,Sturnidae,Animalia,household,https://en.wikipedia.org/wiki/Common_myna,https://commons.wikimedia.org/wiki/Special:FilePath/Common_myna.jpg,0.986,0,train
ANM-01649,animal,Goldfish,Carassius auratus,Carassius,Cyprinidae,Animalia,household,https://en.wikipedia.org/wiki/Goldfish,https://commons.wikimedia.org/wiki/Special:FilePath/Goldfish.jpg,0.951,0,val
ANM-01650,animal,Betta Fish,Betta splendens,Betta,Osphronemidae,Animalia,household,https://en.wikipedia.org/wiki/Siamese_fighting_fish,https://commons.wikimedia.org/wiki/Special:FilePath/Siamese_fighting_fish.jpg,0.921,0,train
ANM-01651,animal,Indian Star Tortoise,Geochelone elegans,Geochelone,Testudinidae,Animalia,household,https://en.wikipedia.org/wiki/Indian_star_tortoise,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_star_tortoise.jpg,0.928,0,train
ANM-01652,animal,Guinea Pig,Cavia porcellus,Cavia,Caviidae,Animalia,household,https://en.wikipedia.org/wiki/Guinea_pig,https://commons.wikimedia.org/wiki/Special:FilePath/Guinea_pig.jpg,0.941,0,val
ANM-01653,animal,Syrian Hamster,Mesocricetus auratus,Mesocricetus,Cricetidae,Animalia,household,https://en.wikipedia.org/wiki/Golden_hamster,https://commons.wikimedia.org/wiki/Special:FilePath/Golden_hamster.jpg,0.904,0,train
ANM-01654,animal,Budgerigar,Melopsittacus undulatus,Melopsittacus,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Budgerigar,https://commons.wikimedia.org/wiki/Special:FilePath/Budgerigar.jpg,0.921,0,test
ANM-01655,animal,Cockatiel,Nymphicus hollandicus,Nymphicus,Cacatuidae,Animalia,household,https://en.wikipedia.org/wiki/Cockatiel,https://commons.wikimedia.org/wiki/Special:FilePath/Cockatiel.jpg,0.921,0,train
ANM-01656,animal,Lovebird,Agapornis roseicollis,Agapornis,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Rosy-faced_lovebird,https://commons.wikimedia.org/wiki/Special:FilePath/Rosy-faced_lovebird.jpg,0.96,0,val
ANM-01657,animal,Arowana,Scleropages formosus,Scleropages,Osteoglossidae,Animalia,household,https://en.wikipedia.org/wiki/Asian_arowana,https://commons.wikimedia.org/wiki/Special:FilePath/Asian_arowana.jpg,0.958,1,train
ANM-01658,animal,Red-eared Slider (Turtle),Trachemys scripta elegans,Trachemys,Emydidae,Animalia,household,https://en.wikipedia.org/wiki/Red-eared_slider,https://commons.wikimedia.org/wiki/Special:FilePath/Red-eared_slider.jpg,0.904,0,train
ANM-01659,animal,Zebra Finch,Taeniopygia guttata,Taeniopygia,Estrildidae,Animalia,household,https://en.wikipedia.org/wiki/Zebra_finch,https://commons.wikimedia.org/wiki/Special:FilePath/Zebra_finch.jpg,0.933,1,train
ANM-01660,animal,White Mouse,Mus musculus,Mus,Muridae,Animalia,household,https://en.wikipedia.org/wiki/House_mouse,https://commons.wikimedia.org/wiki/Special:FilePath/House_mouse.jpg,0.968,0,train
ANM-01661,animal,German Shepherd,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/German_Shepherd,https://commons.wikimedia.org/wiki/Special:FilePath/German_Shepherd.jpg,0.94,0,train
ANM-01662,animal,Labrador Retriever,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Labrador_Retriever,https://commons.wikimedia.org/wiki/Special:FilePath/Labrador_Retriever.jpg,0.964,0,train
ANM-01663,animal,Golden Retriever,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Golden_Retriever,https://commons.wikimedia.org/wiki/Special:FilePath/Golden_Retriever.jpg,0.966,0,train
ANM-01664,animal,Indian Pariah Dog,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Indian_Pariah_dog,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_Pariah_dog.jpg,0.968,0,train
ANM-01665,animal,Beagle,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Beagle,https://commons.wikimedia.org/wiki/Special:FilePath/Beagle.jpg,0.895,0,train
ANM-01666,animal,Pomeranian,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Pomeranian_(dog),https://commons.wikimedia.org/wiki/Special:FilePath/Pomeranian_(dog).jpg,0.948,0,val
ANM-01667,animal,Poodle,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Poodle,https://commons.wikimedia.org/wiki/Special:FilePath/Poodle.jpg,0.899,0,train
ANM-01668,animal,Dobermann,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Dobermann,https://commons.wikimedia.org/wiki/Special:FilePath/Dobermann.jpg,0.978,0,train
ANM-01669,animal,Rottweiler,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Rottweiler,https://commons.wikimedia.org/wiki/Special:FilePath/Rottweiler.jpg,0.98,0,train
ANM-01670,animal,Dachshund,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Dachshund,https://commons.wikimedia.org/wiki/Special:FilePath/Dachshund.jpg,0.946,0,train
ANM-01671,animal,Persian Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Persian_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Persian_cat.jpg,0.978,0,train
ANM-01672,animal,Siamese Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Siamese_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Siamese_cat.jpg,0.95,0,train
ANM-01673,animal,Bengal Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Bengal_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Bengal_cat.jpg,0.932,0,train
ANM-01674,animal,Indian Domestic Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Cat,https://commons.wikimedia.org/wiki/Special:FilePath/Cat.jpg,0.91,0,train
ANM-01675,animal,British Shorthair,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/British_Shorthair,https://commons.wikimedia.org/wiki/Special:FilePath/British_Shorthair.jpg,0.915,0,val
ANM-01676,animal,European Rabbit,Oryctolagus cuniculus,Oryctolagus,Leporidae,Animalia,household,https://en.wikipedia.org/wiki/European_rabbit,https://commons.wikimedia.org/wiki/Special:FilePath/European_rabbit.jpg,0.904,0,train
ANM-01677,animal,Indian Ring-necked Parakeet,Psittacula krameri,Psittacula,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Rose-ringed_parakeet,https://commons.wikimedia.org/wiki/Special:FilePath/Rose-ringed_parakeet.jpg,0.98,0,val
ANM-01678,animal,Common Myna,Acridotheres tristis,Acridotheres,Sturnidae,Animalia,household,https://en.wikipedia.org/wiki/Common_myna,https://commons.wikimedia.org/wiki/Special:FilePath/Common_myna.jpg,0.901,0,train
ANM-01679,animal,Goldfish,Carassius auratus,Carassius,Cyprinidae,Animalia,household,https://en.wikipedia.org/wiki/Goldfish,https://commons.wikimedia.org/wiki/Special:FilePath/Goldfish.jpg,0.957,0,test
ANM-01680,animal,Betta Fish,Betta splendens,Betta,Osphronemidae,Animalia,household,https://en.wikipedia.org/wiki/Siamese_fighting_fish,https://commons.wikimedia.org/wiki/Special:FilePath/Siamese_fighting_fish.jpg,0.97,0,val
ANM-01681,animal,Indian Star Tortoise,Geochelone elegans,Geochelone,Testudinidae,Animalia,household,https://en.wikipedia.org/wiki/Indian_star_tortoise,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_star_tortoise.jpg,0.968,0,train
ANM-01682,animal,Guinea Pig,Cavia porcellus,Cavia,Caviidae,Animalia,household,https://en.wikipedia.org/wiki/Guinea_pig,https://commons.wikimedia.org/wiki/Special:FilePath/Guinea_pig.jpg,0.956,0,train
ANM-01683,animal,Syrian Hamster,Mesocricetus auratus,Mesocricetus,Cricetidae,Animalia,household,https://en.wikipedia.org/wiki/Golden_hamster,https://commons.wikimedia.org/wiki/Special:FilePath/Golden_hamster.jpg,0.983,0,test
ANM-01684,animal,Budgerigar,Melopsittacus undulatus,Melopsittacus,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Budgerigar,https://commons.wikimedia.org/wiki/Special:FilePath/Budgerigar.jpg,0.916,0,train
ANM-01685,animal,Cockatiel,Nymphicus hollandicus,Nymphicus,Cacatuidae,Animalia,household,https://en.wikipedia.org/wiki/Cockatiel,https://commons.wikimedia.org/wiki/Special:FilePath/Cockatiel.jpg,0.901,0,train
ANM-01686,animal,Lovebird,Agapornis roseicollis,Agapornis,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Rosy-faced_lovebird,https://commons.wikimedia.org/wiki/Special:FilePath/Rosy-faced_lovebird.jpg,0.904,0,test
ANM-01687,animal,Arowana,Scleropages formosus,Scleropages,Osteoglossidae,Animalia,household,https://en.wikipedia.org/wiki/Asian_arowana,https://commons.wikimedia.org/wiki/Special:FilePath/Asian_arowana.jpg,0.909,0,train
ANM-01688,animal,Red-eared Slider (Turtle),Trachemys scripta elegans,Trachemys,Emydidae,Animalia,household,https://en.wikipedia.org/wiki/Red-eared_slider,https://commons.wikimedia.org/wiki/Special:FilePath/Red-eared_slider.jpg,0.97,0,train
ANM-01689,animal,Zebra Finch,Taeniopygia guttata,Taeniopygia,Estrildidae,Animalia,household,https://en.wikipedia.org/wiki/Zebra_finch,https://commons.wikimedia.org/wiki/Special:FilePath/Zebra_finch.jpg,0.964,0,train
ANM-01690,animal,White Mouse,Mus musculus,Mus,Muridae,Animalia,household,https://en.wikipedia.org/wiki/House_mouse,https://commons.wikimedia.org/wiki/Special:FilePath/House_mouse.jpg,0.89,0,train
ANM-01691,animal,German Shepherd,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/German_Shepherd,https://commons.wikimedia.org/wiki/Special:FilePath/German_Shepherd.jpg,0.921,0,val
ANM-01692,animal,Labrador Retriever,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Labrador_Retriever,https://commons.wikimedia.org/wiki/Special:FilePath/Labrador_Retriever.jpg,0.883,0,val
ANM-01693,animal,Golden Retriever,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Golden_Retriever,https://commons.wikimedia.org/wiki/Special:FilePath/Golden_Retriever.jpg,0.884,0,train
ANM-01694,animal,Indian Pariah Dog,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Indian_Pariah_dog,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_Pariah_dog.jpg,0.907,0,val
ANM-01695,animal,Beagle,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Beagle,https://commons.wikimedia.org/wiki/Special:FilePath/Beagle.jpg,0.884,0,train
ANM-01696,animal,Pomeranian,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Pomeranian_(dog),https://commons.wikimedia.org/wiki/Special:FilePath/Pomeranian_(dog).jpg,0.916,0,test
ANM-01697,animal,Poodle,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Poodle,https://commons.wikimedia.org/wiki/Special:FilePath/Poodle.jpg,0.978,0,train
ANM-01698,animal,Dobermann,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Dobermann,https://commons.wikimedia.org/wiki/Special:FilePath/Dobermann.jpg,0.979,0,train
ANM-01699,animal,Rottweiler,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Rottweiler,https://commons.wikimedia.org/wiki/Special:FilePath/Rottweiler.jpg,0.971,0,train
ANM-01700,animal,Dachshund,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Dachshund,https://commons.wikimedia.org/wiki/Special:FilePath/Dachshund.jpg,0.907,0,train
ANM-01701,animal,Persian Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Persian_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Persian_cat.jpg,0.887,0,train
ANM-01702,animal,Siamese Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Siamese_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Siamese_cat.jpg,0.99,0,train
ANM-01703,animal,Bengal Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Bengal_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Bengal_cat.jpg,0.962,0,test
ANM-01704,animal,Indian Domestic Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Cat,https://commons.wikimedia.org/wiki/Special:FilePath/Cat.jpg,0.974,0,test
ANM-01705,animal,British Shorthair,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/British_Shorthair,https://commons.wikimedia.org/wiki/Special:FilePath/British_Shorthair.jpg,0.907,0,train
ANM-01706,animal,European Rabbit,Oryctolagus cuniculus,Oryctolagus,Leporidae,Animalia,household,https://en.wikipedia.org/wiki/European_rabbit,https://commons.wikimedia.org/wiki/Special:FilePath/European_rabbit.jpg,0.925,0,train
ANM-01707,animal,Indian Ring-necked Parakeet,Psittacula krameri,Psittacula,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Rose-ringed_parakeet,https://commons.wikimedia.org/wiki/Special:FilePath/Rose-ringed_parakeet.jpg,0.882,0,train
ANM-01708,animal,Common Myna,Acridotheres tristis,Acridotheres,Sturnidae,Animalia,household,https://en.wikipedia.org/wiki/Common_myna,https://commons.wikimedia.org/wiki/Special:FilePath/Common_myna.jpg,0.966,0,test
ANM-01709,animal,Goldfish,Carassius auratus,Carassius,Cyprinidae,Animalia,household,https://en.wikipedia.org/wiki/Goldfish,https://commons.wikimedia.org/wiki/Special:FilePath/Goldfish.jpg,0.914,0,train
ANM-01710,animal,Betta Fish,Betta splendens,Betta,Osphronemidae,Animalia,household,https://en.wikipedia.org/wiki/Siamese_fighting_fish,https://commons.wikimedia.org/wiki/Special:FilePath/Siamese_fighting_fish.jpg,0.906,1,train
ANM-01711,animal,Indian Star Tortoise,Geochelone elegans,Geochelone,Testudinidae,Animalia,household,https://en.wikipedia.org/wiki/Indian_star_tortoise,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_star_tortoise.jpg,0.964,0,train
ANM-01712,animal,Guinea Pig,Cavia porcellus,Cavia,Caviidae,Animalia,household,https://en.wikipedia.org/wiki/Guinea_pig,https://commons.wikimedia.org/wiki/Special:FilePath/Guinea_pig.jpg,0.964,0,train
ANM-01713,animal,Syrian Hamster,Mesocricetus auratus,Mesocricetus,Cricetidae,Animalia,household,https://en.wikipedia.org/wiki/Golden_hamster,https://commons.wikimedia.org/wiki/Special:FilePath/Golden_hamster.jpg,0.972,0,test
ANM-01714,animal,Budgerigar,Melopsittacus undulatus,Melopsittacus,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Budgerigar,https://commons.wikimedia.org/wiki/Special:FilePath/Budgerigar.jpg,0.942,0,test
ANM-01715,animal,Cockatiel,Nymphicus hollandicus,Nymphicus,Cacatuidae,Animalia,household,https://en.wikipedia.org/wiki/Cockatiel,https://commons.wikimedia.org/wiki/Special:FilePath/Cockatiel.jpg,0.975,0,train
ANM-01716,animal,Lovebird,Agapornis roseicollis,Agapornis,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Rosy-faced_lovebird,https://commons.wikimedia.org/wiki/Special:FilePath/Rosy-faced_lovebird.jpg,0.944,0,test
ANM-01717,animal,Arowana,Scleropages formosus,Scleropages,Osteoglossidae,Animalia,household,https://en.wikipedia.org/wiki/Asian_arowana,https://commons.wikimedia.org/wiki/Special:FilePath/Asian_arowana.jpg,0.963,0,train
