species_id,biological_domain,common_name,scientific_name,genus,family,kingdom,functional_category,image_source,image_url_commons,annotation_confidence,expert_reviewed,split
ANM-01669,animal,Rottweiler,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Rottweiler,https://commons.wikimedia.org/wiki/Special:FilePath/Rottweiler.jpg,0.98,0,train
ANM-01670,animal,Dachshund,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Dachshund,https://commons.wikimedia.org/wiki/Special:FilePath/Dachshund.jpg,0.946,0,train
ANM-01671,animal,Persian Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Persian_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Persian_cat.jpg,0.978,0,train
ANM-01672,animal,Siamese Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Siamese_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Siamese_cat.jpg,0.95,0,train
ANM-01673,animal,Bengal Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Bengal_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Bengal_cat.jpg,0.932,0,train
ANM-01674,animal,Indian Domestic Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Cat,https://commons.wikimedia.org/wiki/Special:FilePath/Cat.jpg,0.91,0,train
ANM-01676,animal,European Rabbit,Oryctolagus cuniculus,Oryctolagus,Leporidae,Animalia,household,https://en.wikipedia.org/wiki/European_rabbit,https://commons.wikimedia.org/wiki/Special:FilePath/European_rabbit.jpg,0.904,0,train
ANM-01678,animal,Common Myna,Acridotheres tristis,Acridotheres,Sturnidae,Animalia,household,https://en.wikipedia.org/wiki/Common_myna,https://commons.wikimedia.org/wiki/Special:FilePath/Common_myna.jpg,0.901,0,train
ANM-01681,animal,Indian Star Tortoise,Geochelone elegans,Geochelone,Testudinidae,Animalia,household,https://en.wikipedia.org/wiki/Indian_star_tortoise,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_star_tortoise.jpg,0.968,0,train
ANM-01682,animal,Guinea Pig,Cavia porcellus,Cavia,Caviidae,Animalia,household,https://en.wikipedia.org/wiki/Guinea_pig,https://commons.wikimedia.org/wiki/Special:FilePath/Guinea_pig.jpg,0.956,0,train
ANM-01684,animal,Budgerigar,Melopsittacus undulatus,Melopsittacus,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Budgerigar,https://commons.wikimedia.org/wiki/Special:FilePath/Budgerigar.jpg,0.916,0,train
ANM-01685,animal,Cockatiel,Nymphicus hollandicus,Nymphicus,Cacatuidae,Animalia,household,https://en.wikipedia.org/wiki/Cockatiel,https://commons.wikimedia.org/wiki/Special:FilePath/Cockatiel.jpg,0.901,0,train
ANM-01687,animal,Arowana,Scleropages formosus,Scleropages,Osteoglossidae,Animalia,household,https://en.wikipedia.org/wiki/Asian_arowana,https://commons.wikimedia.org/wiki/Special:FilePath/Asian_arowana.jpg,0.909,0,train
ANM-01688,animal,Red-eared Slider (Turtle),Trachemys scripta elegans,Trachemys,Emydidae,Animalia,household,https://en.wikipedia.org/wiki/Red-eared_slider,https://commons.wikimedia.org/wiki/Special:FilePath/Red-eared_slider.jpg,0.97,0,train
ANM-01689,animal,Zebra Finch,Taeniopygia guttata,Taeniopygia,Estrildidae,Animalia,household,https://en.wikipedia.org/wiki/Zebra_finch,https://commons.wikimedia.org/wiki/Special:FilePath/Zebra_finch.jpg,0.964,0,train
ANM-01690,animal,White Mouse,Mus musculus,Mus,Muridae,Animalia,household,https://en.wikipedia.org/wiki/House_mouse,https://commons.wikimedia.org/wiki/Special:FilePath/House_mouse.jpg,0.89,0,train
ANM-01693,animal,Golden Retriever,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Golden_Retriever,https://commons.wikimedia.org/wiki/Special:FilePath/Golden_Retriever.jpg,0.884,0,train
ANM-01695,animal,Beagle,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Beagle,https://commons.wikimedia.org/wiki/Special:FilePath/Beagle.jpg,0.884,0,train
ANM-01697,animal,Poodle,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Poodle,https://commons.wikimedia.org/wiki/Special:FilePath/Poodle.jpg,0.978,0,train
ANM-01698,animal,Dobermann,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Dobermann,https://commons.wikimedia.org/wiki/Special:FilePath/Dobermann.jpg,0.979,0,train
ANM-01699,animal,Rottweiler,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Rottweiler,https://commons.wikimedia.org/wiki/Special:FilePath/Rottweiler.jpg,0.971,0,train
ANM-01700,animal,Dachshund,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Dachshund,https://commons.wikimedia.org/wiki/Special:FilePath/Dachshund.jpg,0.907,0,train
ANM-01701,animal,Persian Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Persian_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Persian_cat.jpg,0.887,0,train
ANM-01702,animal,Siamese Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Siamese_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Siamese_cat.jpg,0.99,0,train
ANM-01705,animal,British Shorthair,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/British_Shorthair,https://commons.wikimedia.org/wiki/Special:FilePath/British_Shorthair.jpg,0.907,0,train
ANM-01706,animal,European Rabbit,Oryctolagus cuniculus,Oryctolagus,Leporidae,Animalia,household,https://en.wikipedia.org/wiki/European_rabbit,https://commons.wikimedia.org/wiki/Special:FilePath/European_rabbit.jpg,0.925,0,train
ANM-01707,animal,Indian Ring-necked Parakeet,Psittacula krameri,Psittacula,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Rose-ringed_parakeet,https://commons.wikimedia.org/wiki/Special:FilePath/Rose-ringed_parakeet.jpg,0.882,0,train
ANM-01709,animal,Goldfish,Carassius auratus,Carassius,Cyprinidae,Animalia,household,https://en.wikipedia.org/wiki/Goldfish,https://commons.wikimedia.org/wiki/Special:FilePath/Goldfish.jpg,0.914,0,train
ANM-01710,animal,Betta Fish,Betta splendens,Betta,Osphronemidae,Animalia,household,https://en.wikipedia.org/wiki/Siamese_fighting_fish,https://commons.wikimedia.org/wiki/Special:FilePath/Siamese_fighting_fish.jpg,0.906,1,train
ANM-01711,animal,Indian Star Tortoise,Geochelone elegans,Geochelone,Testudinidae,Animalia,household,https://en.wikipedia.org/wiki/Indian_star_tortoise,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_star_tortoise.jpg,0.964,0,train
ANM-01712,animal,Guinea Pig,Cavia porcellus,Cavia,Caviidae,Animalia,household,https://en.wikipedia.org/wiki/Guinea_pig,https://commons.wikimedia.org/wiki/Special:FilePath/Guinea_pig.jpg,0.964,0,train
ANM-01715,animal,Cockatiel,Nymphicus hollandicus,Nymphicus,Cacatuidae,Animalia,household,https://en.wikipedia.org/wiki/Cockatiel,https://commons.wikimedia.org/wiki/Special:FilePath/Cockatiel.jpg,0.975,0,train
ANM-01717,animal,Arowana,Scleropages formosus,Scleropages,Osteoglossidae,Animalia,household,https://en.wikipedia.org/wiki/Asian_arowana,https://commons.wikimedia.org/wiki/Special:FilePath/Asian_arowana.jpg,0.963,0,train
ANM-01719,animal,Zebra Finch,Taeniopygia guttata,Taeniopygia,Estrildidae,Animalia,household,https://en.wikipedia.org/wiki/Zebra_finch,https://commons.wikimedia.org/wiki/Special:FilePath/Zebra_finch.jpg,0.905,0,train
ANM-01720,animal,White Mouse,Mus musculus,Mus,Muridae,Animalia,household,https://en.wikipedia.org/wiki/House_mouse,https://commons.wikimedia.org/wiki/Special:FilePath/House_mouse.jpg,0.982,0,train
ANM-01721,animal,German Shepherd,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/German_Shepherd,https://commons.wikimedia.org/wiki/Special:FilePath/German_Shepherd.jpg,0.918,0,train
ANM-01722,animal,Labrador Retriever,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Labrador_Retriever,https://commons.wikimedia.org/wiki/Special:FilePath/Labrador_Retriever.jpg,0.903,0,train
ANM-01723,animal,Golden Retriever,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Golden_Retriever,https://commons.wikimedia.org/wiki/Special:FilePath/Golden_Retriever.jpg,0.988,0,train
ANM-01724,animal,Indian Pariah Dog,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Indian_Pariah_dog,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_Pariah_dog.jpg,0.968,0,train
ANM-01725,animal,Beagle,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Beagle,https://commons.wikimedia.org/wiki/Special:FilePath/Beagle.jpg,0.945,0,train
ANM-01726,animal,Pomeranian,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Pomeranian_(dog),https://commons.wikimedia.org/wiki/Special:FilePath/Pomeranian_(dog).jpg,0.93,0,train
ANM-01730,animal,Dachshund,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Dachshund,https://commons.wikimedia.org/wiki/Special:FilePath/Dachshund.jpg,0.957,0,train
ANM-01731,animal,Persian Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Persian_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Persian_cat.jpg,0.91,0,train
ANM-01732,animal,Siamese Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Siamese_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Siamese_cat.jpg,0.95,0,train
ANM-01734,animal,Indian Domestic Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Cat,https://commons.wikimedia.org/wiki/Special:FilePath/Cat.jpg,0.93,0,train
ANM-01735,animal,British Shorthair,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/British_Shorthair,https://commons.wikimedia.org/wiki/Special:FilePath/British_Shorthair.jpg,0.972,0,train
ANM-01736,animal,European Rabbit,Oryctolagus cuniculus,Oryctolagus,Leporidae,Animalia,household,https://en.wikipedia.org/wiki/European_rabbit,https://commons.wikimedia.org/wiki/Special:FilePath/European_rabbit.jpg,0.882,0,train
ANM-01737,animal,Indian Ring-necked Parakeet,Psittacula krameri,Psittacula,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Rose-ringed_parakeet,https://commons.wikimedia.org/wiki/Special:FilePath/Rose-ringed_parakeet.jpg,0.947,0,train
ANM-01740,animal,Betta Fish,Betta splendens,Betta,Osphronemidae,Animalia,household,https://en.wikipedia.org/wiki/Siamese_fighting_fish,https://commons.wikimedia.org/wiki/Special:FilePath/Siamese_fighting_fish.jpg,0.934,0,train
ANM-01742,animal,Guinea Pig,Cavia porcellus,Cavia,Caviidae,Animalia,household,https://en.wikipedia.org/wiki/Guinea_pig,https://commons.wikimedia.org/wiki/Special:FilePath/Guinea_pig.jpg,0.91,0,train
ANM-01743,animal,Syrian Hamster,Mesocricetus auratus,Mesocricetus,Cricetidae,Animalia,household,https://en.wikipedia.org/wiki/Golden_hamster,https://commons.wikimedia.org/wiki/Special:FilePath/Golden_hamster.jpg,0.944,0,train
ANM-01746,animal,Lovebird,Agapornis roseicollis,Agapornis,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Rosy-faced_lovebird,https://commons.wikimedia.org/wiki/Special:FilePath/Rosy-faced_lovebird.jpg,0.889,0,train
ANM-01747,animal,Arowana,Scleropages formosus,Scleropages,Osteoglossidae,Animalia,household,https://en.wikipedia.org/wiki/Asian_arowana,https://commons.wikimedia.org/wiki/Special:FilePath/Asian_arowana.jpg,0.977,0,train
ANM-01748,animal,Red-eared Slider (Turtle),Trachemys scripta elegans,Trachemys,Emydidae,Animalia,household,https://en.wikipedia.org/wiki/Red-eared_slider,https://commons.wikimedia.org/wiki/Special:FilePath/Red-eared_slider.jpg,0.952,0,train
ANM-01750,animal,White Mouse,Mus musculus,Mus,Muridae,Animalia,household,https://en.wikipedia.org/wiki/House_mouse,https://commons.wikimedia.org/wiki/Special:FilePath/House_mouse.jpg,0.902,0,train
ANM-01751,animal,German Shepherd,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/German_Shepherd,https://commons.wikimedia.org/wiki/Special:FilePath/German_Shepherd.jpg,0.912,0,train
ANM-01752,animal,Labrador Retriever,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Labrador_Retriever,https://commons.wikimedia.org/wiki/Special:FilePath/Labrador_Retriever.jpg,0.99,0,train
ANM-01754,animal,Indian Pariah Dog,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Indian_Pariah_dog,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_Pariah_dog.jpg,0.987,0,train
ANM-01755,animal,Beagle,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Beagle,https://commons.wikimedia.org/wiki/Special:FilePath/Beagle.jpg,0.973,0,train
ANM-01756,animal,Pomeranian,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Pomeranian_(dog),https://commons.wikimedia.org/wiki/Special:FilePath/Pomeranian_(dog).jpg,0.917,0,train
ANM-01757,animal,Poodle,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Poodle,https://commons.wikimedia.org/wiki/Special:FilePath/Poodle.jpg,0.987,0,train
ANM-01759,animal,Rottweiler,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Rottweiler,https://commons.wikimedia.org/wiki/Special:FilePath/Rottweiler.jpg,0.889,0,train
ANM-01760,animal,Dachshund,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Dachshund,https://commons.wikimedia.org/wiki/Special:FilePath/Dachshund.jpg,0.888,0,train
ANM-01764,animal,Indian Domestic Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Cat,https://commons.wikimedia.org/wiki/Special:FilePath/Cat.jpg,0.987,0,train
ANM-01767,animal,Indian Ring-necked Parakeet,Psittacula krameri,Psittacula,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Rose-ringed_parakeet,https://commons.wikimedia.org/wiki/Special:FilePath/Rose-ringed_parakeet.jpg,0.916,0,train
ANM-01768,animal,Common Myna,Acridotheres tristis,Acridotheres,Sturnidae,Animalia,household,https://en.wikipedia.org/wiki/Common_myna,https://commons.wikimedia.org/wiki/Special:FilePath/Common_myna.jpg,0.906,0,train
ANM-01769,animal,Goldfish,Carassius auratus,Carassius,Cyprinidae,Animalia,household,https://en.wikipedia.org/wiki/Goldfish,https://commons.wikimedia.org/wiki/Special:FilePath/Goldfish.jpg,0.908,0,train
ANM-01770,animal,Betta Fish,Betta splendens,Betta,Osphronemidae,Animalia,household,https://en.wikipedia.org/wiki/Siamese_fighting_fish,https://commons.wikimedia.org/wiki/Special:FilePath/Siamese_fighting_fish.jpg,0.954,0,train
ANM-01771,animal,Indian Star Tortoise,Geochelone elegans,Geochelone,Testudinidae,Animalia,household,https://en.wikipedia.org/wiki/Indian_star_tortoise,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_star_tortoise.jpg,0.903,0,train
ANM-01772,animal,Guinea Pig,Cavia porcellus,Cavia,Caviidae,Animalia,household,https://en.wikipedia.org/wiki/Guinea_pig,https://commons.wikimedia.org/wiki/Special:FilePath/Guinea_pig.jpg,0.896,0,train
ANM-01773,animal,Syrian Hamster,Mesocricetus auratus,Mesocricetus,Cricetidae,Animalia,household,https://en.wikipedia.org/wiki/Golden_hamster,https://commons.wikimedia.org/wiki/Special:FilePath/Golden_hamster.jpg,0.975,0,train
ANM-01774,animal,Budgerigar,Melopsittacus undulatus,Melopsittacus,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Budgerigar,https://commons.wikimedia.org/wiki/Special:FilePath/Budgerigar.jpg,0.889,0,train
ANM-01775,animal,Cockatiel,Nymphicus hollandicus,Nymphicus,Cacatuidae,Animalia,household,https://en.wikipedia.org/wiki/Cockatiel,https://commons.wikimedia.org/wiki/Special:FilePath/Cockatiel.jpg,0.913,0,train
ANM-01776,animal,Lovebird,Agapornis roseicollis,Agapornis,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Rosy-faced_lovebird,https://commons.wikimedia.org/wiki/Special:FilePath/Rosy-faced_lovebird.jpg,0.968,0,train
ANM-01778,animal,Red-eared Slider (Turtle),Trachemys scripta elegans,Trachemys,Emydidae,Animalia,household,https://en.wikipedia.org/wiki/Red-eared_slider,https://commons.wikimedia.org/wiki/Special:FilePath/Red-eared_slider.jpg,0.896,0,train
ANM-01779,animal,Zebra Finch,Taeniopygia guttata,Taeniopygia,Estrildidae,Animalia,household,https://en.wikipedia.org/wiki/Zebra_finch,https://commons.wikimedia.org/wiki/Special:FilePath/Zebra_finch.jpg,0.91,0,train
ANM-01780,animal,White Mouse,Mus musculus,Mus,Muridae,Animalia,household,https://en.wikipedia.org/wiki/House_mouse,https://commons.wikimedia.org/wiki/Special:FilePath/House_mouse.jpg,0.889,0,train
ANM-01783,animal,Golden Retriever,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Golden_Retriever,https://commons.wikimedia.org/wiki/Special:FilePath/Golden_Retriever.jpg,0.93,0,train
ANM-01784,animal,Indian Pariah Dog,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Indian_Pariah_dog,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_Pariah_dog.jpg,0.943,0,train
ANM-01785,animal,Beagle,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Beagle,https://commons.wikimedia.org/wiki/Special:FilePath/Beagle.jpg,0.965,0,train
ANM-01786,animal,Pomeranian,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Pomeranian_(dog),https://commons.wikimedia.org/wiki/Special:FilePath/Pomeranian_(dog).jpg,0.915,0,train
ANM-01787,animal,Poodle,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Poodle,https://commons.wikimedia.org/wiki/Special:FilePath/Poodle.jpg,0.972,0,train
ANM-01788,animal,Dobermann,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Dobermann,https://commons.wikimedia.org/wiki/Special:FilePath/Dobermann.jpg,0.978,0,train
ANM-01789,animal,Rottweiler,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Rottweiler,https://commons.wikimedia.org/wiki/Special:FilePath/Rottweiler.jpg,0.901,0,train
ANM-01790,animal,Dachshund,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Dachshund,https://commons.wikimedia.org/wiki/Special:FilePath/Dachshund.jpg,0.962,0,train
ANM-01791,animal,Persian Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Persian_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Persian_cat.jpg,0.933,0,train
ANM-01794,animal,Indian Domestic Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Cat,https://commons.wikimedia.org/wiki/Special:FilePath/Cat.jpg,0.93,0,train
ANM-01795,animal,British Shorthair,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/British_Shorthair,https://commons.wikimedia.org/wiki/Special:FilePath/British_Shorthair.jpg,0.894,0,train
ANM-01797,animal,Indian Ring-necked Parakeet,Psittacula krameri,Psittacula,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Rose-ringed_parakeet,https://commons.wikimedia.org/wiki/Special:FilePath/Rose-ringed_parakeet.jpg,0.942,0,train
ANM-01798,animal,Common Myna,Acridotheres tristis,Acridotheres,Sturnidae,Animalia,household,https://en.wikipedia.org/wiki/Common_myna,https://commons.wikimedia.org/wiki/Special:FilePath/Common_myna.jpg,0.934,0,train
ANM-01799,animal,Goldfish,Carassius auratus,Carassius,Cyprinidae,Animalia,household,https://en.wikipedia.org/wiki/Goldfish,https://commons.wikimedia.org/wiki/Special:FilePath/Goldfish.jpg,0.905,0,train
ANM-01801,animal,Indian Star Tortoise,Geochelone elegans,Geochelone,Testudinidae,Animalia,household,https://en.wikipedia.org/wiki/Indian_star_tortoise,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_star_tortoise.jpg,0.896,0,train
ANM-01803,animal,Syrian Hamster,Mesocricetus auratus,Mesocricetus,Cricetidae,Animalia,household,https://en.wikipedia.org/wiki/Golden_hamster,https://commons.wikimedia.org/wiki/Special:FilePath/Golden_hamster.jpg,0.904,0,train
ANM-01805,animal,Cockatiel,Nymphicus hollandicus,Nymphicus,Cacatuidae,Animalia,household,https://en.wikipedia.org/wiki/Cockatiel,https://commons.wikimedia.org/wiki/Special:FilePath/Cockatiel.jpg,0.982,0,train
ANM-01806,animal,Lovebird,Agapornis roseicollis,Agapornis,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Rosy-faced_lovebird,https://commons.wikimedia.org/wiki/Special:FilePath/Rosy-faced_lovebird.jpg,0.943,0,train
ANM-01807,animal,Arowana,Scleropages formosus,Scleropages,Osteoglossidae,Animalia,household,https://en.wikipedia.org/wiki/Asian_arowana,https://commons.wikimedia.org/wiki/Special:FilePath/Asian_arowana.jpg,0.921,0,train
ANM-01811,animal,German Shepherd,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/German_Shepherd,https://commons.wikimedia.org/wiki/Special:FilePath/German_Shepherd.jpg,0.954,0,train
ANM-01814,animal,Indian Pariah Dog,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Indian_Pariah_dog,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_Pariah_dog.jpg,0.88,0,train
ANM-01815,animal,Beagle,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Beagle,https://commons.wikimedia.org/wiki/Special:FilePath/Beagle.jpg,0.967,0,train
ANM-01816,animal,Pomeranian,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Pomeranian_(dog),https://commons.wikimedia.org/wiki/Special:FilePath/Pomeranian_(dog).jpg,0.963,0,train
ANM-01817,animal,Poodle,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Poodle,https://commons.wikimedia.org/wiki/Special:FilePath/Poodle.jpg,0.93,0,train
ANM-01818,animal,Dobermann,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Dobermann,https://commons.wikimedia.org/wiki/Special:FilePath/Dobermann.jpg,0.89,0,train
ANM-01822,animal,Siamese Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Siamese_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Siamese_cat.jpg,0.931,0,train
ANM-01823,animal,Bengal Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Bengal_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Bengal_cat.jpg,0.964,0,train
ANM-01827,animal,Indian Ring-necked Parakeet,Psittacula krameri,Psittacula,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Rose-ringed_parakeet,https://commons.wikimedia.org/wiki/Special:FilePath/Rose-ringed_parakeet.jpg,0.971,0,train
ANM-01831,animal,Indian Star Tortoise,Geochelone elegans,Geochelone,Testudinidae,Animalia,household,https://en.wikipedia.org/wiki/Indian_star_tortoise,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_star_tortoise.jpg,0.936,0,train
ANM-01832,animal,Guinea Pig,Cavia porcellus,Cavia,Caviidae,Animalia,household,https://en.wikipedia.org/wiki/Guinea_pig,https://commons.wikimedia.org/wiki/Special:FilePath/Guinea_pig.jpg,0.886,0,train
ANM-01833,animal,Syrian Hamster,Mesocricetus auratus,Mesocricetus,Cricetidae,Animalia,household,https://en.wikipedia.org/wiki/Golden_hamster,https://commons.wikimedia.org/wiki/Special:FilePath/Golden_hamster.jpg,0.941,0,train
ANM-01835,animal,Cockatiel,Nymphicus hollandicus,Nymphicus,Cacatuidae,Animalia,household,https://en.wikipedia.org/wiki/Cockatiel,https://commons.wikimedia.org/wiki/Special:FilePath/Cockatiel.jpg,0.883,0,train
ANM-01837,animal,Arowana,Scleropages formosus,Scleropages,Osteoglossidae,Animalia,household,https://en.wikipedia.org/wiki/Asian_arowana,https://commons.wikimedia.org/wiki/Special:FilePath/Asian_arowana.jpg,0.96,0,train
ANM-01838,animal,Red-eared Slider (Turtle),Trachemys scripta elegans,Trachemys,Emydidae,Animalia,household,https://en.wikipedia.org/wiki/Red-eared_slider,https://commons.wikimedia.org/wiki/Special:FilePath/Red-eared_slider.jpg,0.947,0,train
ANM-01839,animal,Zebra Finch,Taeniopygia guttata,Taeniopygia,Estrildidae,Animalia,household,https://en.wikipedia.org/wiki/Zebra_finch,https://commons.wikimedia.org/wiki/Special:FilePath/Zebra_finch.jpg,0.899,0,train
ANM-01841,animal,German Shepherd,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/German_Shepherd,https://commons.wikimedia.org/wiki/Special:FilePath/German_Shepherd.jpg,0.963,0,train
ANM-01843,animal,Golden Retriever,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Golden_Retriever,https://commons.wikimedia.org/wiki/Special:FilePath/Golden_Retriever.jpg,0.955,0,train
ANM-01844,animal,Indian Pariah Dog,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Indian_Pariah_dog,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_Pariah_dog.jpg,0.982,0,train
ANM-01845,animal,Beagle,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Beagle,https://commons.wikimedia.org/wiki/Special:FilePath/Beagle.jpg,0.887,1,train
ANM-01846,animal,Pomeranian,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Pomeranian_(dog),https://commons.wikimedia.org/wiki/Special:FilePath/Pomeranian_(dog).jpg,0.971,0,train
ANM-01847,animal,Poodle,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Poodle,https://commons.wikimedia.org/wiki/Special:FilePath/Poodle.jpg,0.965,0,train
ANM-01848,animal,Dobermann,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Dobermann,https://commons.wikimedia.org/wiki/Special:FilePath/Dobermann.jpg,0.918,0,train
ANM-01850,animal,Dachshund,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Dachshund,https://commons.wikimedia.org/wiki/Special:FilePath/Dachshund.jpg,0.983,0,train
ANM-01851,animal,Persian Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Persian_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Persian_cat.jpg,0.947,0,train
